full_name,Buse Readability trend,Buse Readability pvalue,framework,Scalabrino Readability trend,Scalabrino Readability pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,Executable Line of Code trend,Executable Line of Code pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
aws-samples/alexa-web-information-service-api-samples,decreasing,2.8182942806154188e-06,aws-samples,increasing,9.751691879111846e-06,decreasing,0.0013340230937652908,decreasing,0.0013340230937652908,decreasing,0.0013340230937652908,decreasing,0.0013340230937652908,decreasing,0.0005441769452438905,decreasing,0.0005441769452438905,decreasing,2.6440202122612888e-05,decreasing,2.6440202122612888e-05,decreasing,2.6440202122612888e-05,increasing,0.0005441769452438905,decreasing,2.8182942806154188e-06,increasing,0.0005441769452438905,increasing,0.0005441769452438905,increasing,0.0005441769452438905,increasing,0.0005441769452438905,increasing,2.6440202122612888e-05,decreasing,0.0005441769452438905,increasing,2.8182942806154188e-06,decreasing,2.8182942806154188e-06,decreasing,2.8182942806154188e-06,increasing,0.0005441769452438905,increasing,0.0005441769452438905,increasing,2.6440202122612888e-05,decreasing,9.751691879111846e-06,increasing,0.0005441769452438905,decreasing,9.751691879111846e-06,no trend,1.0,no trend,1.0,increasing,2.6440202122612888e-05,increasing,0.0002703734498279431,decreasing,0.0005441769452438905,increasing,0.0005441769452438905,increasing,0.005832681190605982
aws-samples/amazon-textract-searchable-pdf,no trend,1.0,aws-samples,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,no trend,0.11343638083618268,no trend,1.0,no trend,0.11343638083618268,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,no trend,1.0,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,0.11343638083618268,no trend,1.0,increasing,0.000406685159156428
Azure-Samples/active-directory-android,increasing,0.000256156367986593,Azure-Samples,increasing,0.026707070473186656,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.026707070473186656,increasing,0.000256156367986593,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.000256156367986593,increasing,0.026707070473186656,increasing,0.000256156367986593,no trend,1.0,increasing,0.000256156367986593,no trend,0.16206618509918647,increasing,0.000256156367986593,increasing,0.026707070473186656,increasing,0.026707070473186656,increasing,2.1268504735161287e-09
Azure-Samples/storage-blob-java-getting-started,increasing,2.6942068800384078e-05,Azure-Samples,no trend,0.7496538567150348,decreasing,1.017545518511298e-06,no trend,0.7496538567150348,decreasing,1.017545518511298e-06,decreasing,1.017545518511298e-06,decreasing,1.017545518511298e-06,decreasing,1.017545518511298e-06,decreasing,1.944107812512641e-07,decreasing,1.017545518511298e-06,decreasing,1.017545518511298e-06,no trend,0.30996052493793536,no trend,0.30996052493793536,decreasing,8.180598850837661e-05,no trend,0.30996052493793536,decreasing,1.017545518511298e-06,no trend,0.30996052493793536,decreasing,0.003400872935905852,decreasing,8.180598850837661e-05,decreasing,1.1031601143685066e-07,decreasing,8.180598850837661e-05,no trend,1.0,decreasing,8.180598850837661e-05,no trend,0.30996052493793536,decreasing,8.180598850837661e-05,no trend,0.30996052493793536,no trend,0.30996052493793536,decreasing,8.180598850837661e-05,no trend,1.0,no trend,0.0922923390340733,decreasing,0.004081162296693863,decreasing,1.017545518511298e-06,decreasing,8.180598850837661e-05,no trend,1.0,increasing,0.0
Azure-Samples/storage-table-java-getting-started,increasing,8.659739592076221e-15,Azure-Samples,decreasing,1.454392162258955e-13,decreasing,3.930189507173054e-14,decreasing,2.1094237467877974e-14,decreasing,2.1094237467877974e-14,decreasing,2.1094237467877974e-14,no trend,0.8572037715285368,no trend,0.8253701999786338,decreasing,2.220446049250313e-15,decreasing,2.8199664825478976e-14,decreasing,2.1094237467877974e-14,no trend,0.7629923912780305,no trend,0.7629923912780305,no trend,0.8253701999786338,no trend,0.7629923912780305,decreasing,2.8199664825478976e-14,decreasing,2.8199664825478976e-14,no trend,0.8253701999786338,no trend,0.8253701999786338,no trend,0.8253701999786338,decreasing,1.6400625435508687e-07,no trend,1.0,no trend,0.8253701999786338,no trend,0.7629923912780305,no trend,0.8253701999786338,no trend,0.7629923912780305,no trend,0.8253701999786338,no trend,0.8253701999786338,no trend,1.0,decreasing,1.6400625435508687e-07,decreasing,4.900036403299168e-07,no trend,0.8253701999786338,no trend,0.8253701999786338,decreasing,4.900036403299168e-07,increasing,8.484324354185446e-13
Azure-Samples/active-directory-java-webapp-openidconnect,increasing,1.121103210266483e-12,Azure-Samples,no trend,0.7254361161346226,no trend,0.7254361161346226,decreasing,6.734032020894176e-08,decreasing,3.7451180379122206e-07,decreasing,3.7451180379122206e-07,decreasing,6.123245377409603e-08,decreasing,6.123245377409603e-08,decreasing,6.734032020894176e-08,decreasing,6.123245377409603e-08,decreasing,6.123245377409603e-08,no trend,0.7254361161346226,no trend,0.7254361161346226,increasing,2.220446049250313e-16,decreasing,3.7451180379122206e-07,no trend,0.9367909152842528,increasing,2.220446049250313e-16,increasing,3.7451180379122206e-07,increasing,6.123245377409603e-08,decreasing,6.734032020894176e-08,increasing,6.123245377409603e-08,no trend,1.0,increasing,6.734032020894176e-08,increasing,2.220446049250313e-16,increasing,2.220446049250313e-16,increasing,2.220446049250313e-16,increasing,8.925242989121784e-08,increasing,3.7451180379122206e-07,decreasing,6.734032020894176e-08,decreasing,3.7451180379122206e-07,increasing,3.7451180379122206e-07,increasing,2.220446049250313e-16,increasing,6.123245377409603e-08,decreasing,6.123245377409603e-08,increasing,0.0
Azure-Samples/compute-java-manage-vm,no trend,1.0,Azure-Samples,decreasing,0.0,increasing,2.4882192918296298e-05,increasing,1.072384076428179e-06,increasing,5.021324078757772e-07,increasing,5.021324078757772e-07,increasing,5.021324078757772e-07,increasing,3.107367671129069e-05,increasing,0.018745695202249335,increasing,3.774758283725532e-15,increasing,3.19549699883126e-05,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,3.3785676478714777e-09,increasing,0.0,increasing,0.0,increasing,1.3322676295501878e-14,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0009299437312428882,increasing,0.0,no trend,1.0,decreasing,0.006025882903518909,no trend,0.16717971646002439,increasing,0.0,increasing,0.0,decreasing,0.006025882903518909,increasing,6.660592580387537e-05
Azure-Samples/network-java-manage-network-security-group,no trend,1.0,Azure-Samples,decreasing,4.3339725608326773e-07,no trend,0.17595516549481038,no trend,0.13985179953063698,no trend,0.34977937370732226,no trend,0.34977937370732226,no trend,0.34977937370732226,no trend,0.3013979440492709,decreasing,0.01878117166950366,no trend,0.9313710120344365,no trend,0.15893846215699847,increasing,0.004315630799627934,increasing,0.011268470453236423,increasing,0.006078107554844836,increasing,0.01087493970999276,increasing,9.619012453199183e-05,increasing,0.016437328967369824,no trend,0.1475096716168416,increasing,0.0018543244526916247,increasing,0.0021882854883181757,increasing,6.980549982982254e-05,no trend,1.0,increasing,0.0018543244526916247,increasing,0.009434259919052668,increasing,0.009434259919052668,increasing,0.009434259919052668,increasing,0.0002384354400188915,increasing,0.0025765740681698013,no trend,1.0,increasing,0.0001335593500175758,no trend,0.2603630201447844,increasing,0.005226221109586815,increasing,0.0018543244526916247,increasing,1.0438378013066796e-06,increasing,1.5450085655288603e-11
Azure-Samples/resources-java-manage-resource-group,no trend,1.0,Azure-Samples,decreasing,0.0,increasing,2.562113669335453e-05,increasing,6.281867046542544e-07,increasing,4.277905985006214e-07,increasing,4.277905985006214e-07,increasing,4.5685415606122604e-07,increasing,2.5570641257299798e-05,no trend,0.06039732067094383,increasing,1.5543122344752192e-15,increasing,1.727544435259354e-05,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,3.3785676478714777e-09,increasing,0.0,increasing,0.0,increasing,1.3322676295501878e-15,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.6965564372664126,increasing,0.0,no trend,1.0,decreasing,0.006025882903518909,no trend,0.16717971646002439,increasing,0.0,increasing,0.0,decreasing,0.006025882903518909,increasing,3.3785676478714777e-09
Azure-Samples/resources-java-manage-resource,no trend,1.0,Azure-Samples,decreasing,0.0,increasing,2.562113669335453e-05,increasing,7.131802293169898e-07,increasing,4.277905985006214e-07,increasing,4.277905985006214e-07,increasing,4.01589428822291e-07,increasing,2.5570641257299798e-05,increasing,0.01843293232537957,increasing,1.5543122344752192e-15,increasing,1.9349287784464764e-05,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,3.3785676478714777e-09,increasing,0.0,increasing,0.0,increasing,1.3322676295501878e-15,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.23507195585879526,increasing,0.0,no trend,1.0,decreasing,0.006025882903518909,no trend,0.16717971646002439,increasing,0.0,increasing,0.0,decreasing,0.006025882903518909,increasing,3.3785676478714777e-09
Azure-Samples/batch-java-manage-batch-accounts,no trend,1.0,Azure-Samples,decreasing,6.661338147750939e-16,increasing,6.150635556423367e-14,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,6.150635556423367e-14,increasing,3.3678380084722903e-09,increasing,4.440892098500626e-16,increasing,1.2723155862204294e-13,increasing,0.0,increasing,0.0,increasing,3.1086244689504383e-15,increasing,0.0,increasing,0.0,increasing,0.0,increasing,4.7897132704477485e-08,increasing,3.1086244689504383e-15,increasing,3.1086244689504383e-15,increasing,1.7407158159343794e-08,no trend,1.0,increasing,3.1086244689504383e-15,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.9637155119445842,increasing,0.0,no trend,1.0,decreasing,0.0018226791942932419,increasing,1.6399273272682535e-08,increasing,7.771561172376096e-15,increasing,3.1086244689504383e-15,decreasing,0.0018226791942932419,increasing,4.6956882826520996e-11
Azure-Samples/storage-blob-android-photo-uploader,no trend,1.0,Azure-Samples,decreasing,2.3033028151431267e-08,no trend,1.0,no trend,1.0,increasing,2.3033028151431267e-08,increasing,2.3033028151431267e-08,increasing,2.3033028151431267e-08,no trend,1.0,no trend,1.0,increasing,2.3033028151431267e-08,no trend,1.0,increasing,2.3033028151431267e-08,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.3033028151431267e-08,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.3033028151431267e-08,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,8.221720879664218e-07
Azure-Samples/dns-java-host-and-manage-your-domains,no trend,1.0,Azure-Samples,decreasing,6.8833827526759706e-15,increasing,0.003249512718285885,increasing,0.00013117691215724925,increasing,0.00013117691215724925,increasing,0.00013117691215724925,increasing,0.00013117691215724925,increasing,0.0035694322005614953,no trend,0.23438918458376534,increasing,2.8044233602031454e-13,increasing,0.011029533163713134,increasing,0.0,increasing,0.0,increasing,5.417888360170764e-14,increasing,2.220446049250313e-16,increasing,0.0,increasing,0.0,increasing,9.120524315786582e-07,increasing,5.417888360170764e-14,increasing,5.417888360170764e-14,increasing,1.2294609774698984e-12,no trend,1.0,increasing,5.417888360170764e-14,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.047700747147325195,increasing,0.0,no trend,1.0,decreasing,0.00041442266370350644,no trend,0.6696106779757649,increasing,1.7319479184152442e-14,increasing,5.417888360170764e-14,decreasing,0.00041442266370350644,increasing,6.842647559679449e-09
Azure-Samples/active-directory-b2c-android-native-appauth,no trend,1.0,Azure-Samples,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,1.0,decreasing,0.0036776693679296812,decreasing,0.0036776693679296812,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,increasing,0.0036776693679296812,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,1.0,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,increasing,0.0
Azure-Samples/active-directory-b2c-android-native-msal,increasing,7.649219035954502e-10,Azure-Samples,decreasing,5.782041512247815e-13,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,increasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,0.0009818146602200706,decreasing,2.01031757685044e-07,increasing,7.649219035954502e-10,decreasing,6.7610030907161445e-09,decreasing,7.649219035954502e-10,decreasing,7.649219035954502e-10,decreasing,6.7610030907161445e-09,decreasing,7.649219035954502e-10,decreasing,6.7610030907161445e-09,decreasing,7.649219035954502e-10,increasing,7.649219035954502e-10,decreasing,6.7610030907161445e-09,decreasing,6.7610030907161445e-09,decreasing,7.649219035954502e-10,decreasing,6.7610030907161445e-09,increasing,0.0
Azure-Samples/azure-cosmos-db-graph-java-getting-started,decreasing,0.004205908819883364,Azure-Samples,decreasing,8.193445921733655e-14,increasing,5.3290705182007514e-14,increasing,5.3290705182007514e-14,increasing,3.6637359812630166e-14,increasing,3.6637359812630166e-14,increasing,3.6637359812630166e-14,increasing,5.3290705182007514e-14,increasing,5.3290705182007514e-14,increasing,3.6637359812630166e-14,increasing,0.004205908819883364,increasing,4.52614783430505e-08,increasing,4.52614783430505e-08,increasing,6.318430623153404e-08,increasing,4.52614783430505e-08,increasing,3.6637359812630166e-14,increasing,3.6637359812630166e-14,increasing,6.327596027544402e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.6637359812630166e-14,increasing,9.620126917297966e-11,increasing,3.6637359812630166e-14,decreasing,3.5004035692232094e-07,increasing,3.6637359812630166e-14,no trend,1.0,no trend,1.0,no trend,1.0,increasing,5.996727092671961e-08,no trend,1.0,no trend,1.0,increasing,1.2284544492757732e-09
Azure-Samples/acr-java-manage-azure-container-registry,no trend,1.0,Azure-Samples,decreasing,0.0,increasing,0.02660521628078749,increasing,0.00024153360703049742,increasing,0.00027370156606343343,increasing,0.00027370156606343343,increasing,3.473500426287579e-05,increasing,0.03839003398424912,decreasing,1.0258460747536446e-13,increasing,9.16976894416166e-08,no trend,0.05910371178010165,increasing,0.0,increasing,0.0,increasing,2.1538326677728037e-14,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0010677699132188856,increasing,5.129230373768223e-14,increasing,2.1538326677728037e-14,increasing,3.2927140125593723e-08,no trend,1.0,increasing,2.1538326677728037e-14,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.37334749272896817,increasing,0.0,no trend,1.0,no trend,1.0,no trend,0.053432074739906854,increasing,2.1538326677728037e-14,increasing,5.129230373768223e-14,no trend,1.0,increasing,3.3789017899188423e-06
Azure-Samples/SpeechToText-REST,no trend,1.0,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.1918518838527348e-08
Azure-Samples/key-vault-java-certificate-authentication,no trend,1.0,Azure-Samples,increasing,3.3789017899188423e-06,no trend,1.0,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,increasing,3.3789017899188423e-06,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.7490380935256695e-06
Azure-Samples/aad-java-manage-users-groups-and-roles,no trend,1.0,Azure-Samples,decreasing,1.3322676295501878e-15,no trend,0.7870881914014538,no trend,0.11630692140263643,no trend,0.11630692140263643,no trend,0.11630692140263643,no trend,0.11630692140263643,no trend,0.7870881914014538,no trend,0.12748373320840067,increasing,3.285920202600323e-09,no trend,0.831938169537153,increasing,0.0,increasing,7.185363415374013e-13,increasing,8.516733984720304e-10,increasing,1.0647038806155251e-12,increasing,2.220446049250313e-16,increasing,2.120525977034049e-13,increasing,0.018898648730049317,increasing,8.516733984720304e-10,increasing,8.516733984720304e-10,increasing,9.482312823827499e-08,no trend,1.0,increasing,8.516733984720304e-10,increasing,2.120525977034049e-13,increasing,6.250555628639631e-13,increasing,2.120525977034049e-13,no trend,0.4500427193388732,increasing,1.6120438317557273e-13,no trend,1.0,no trend,1.0,decreasing,0.000633928469839562,increasing,1.5029200106653207e-10,increasing,8.516733984720304e-10,no trend,1.0,increasing,0.0008539262522730962
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started,decreasing,2.3955395398456147e-05,Azure-Samples,decreasing,0.0008953731409668819,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,no trend,1.0,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,no trend,1.0,no trend,1.0,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,9.854763671768296e-09,increasing,1.4741377007965184e-08
Azure-Samples/storage-blobs-java-quickstart,no trend,1.0,Azure-Samples,decreasing,5.618136223461967e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.004714346110013201,decreasing,2.1407415820684506e-05,decreasing,9.854763671768296e-09,decreasing,9.854763671768296e-09,increasing,9.854763671768296e-09,decreasing,5.618136223461967e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,9.854763671768296e-09,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,8.412334573382196e-07
Azure-Samples/aks-java-manage-kubernetes-cluster,no trend,1.0,Azure-Samples,decreasing,1.1573260128017182e-09,no trend,1.0,no trend,0.33692150926503306,no trend,0.375794463547118,no trend,0.375794463547118,no trend,0.09478116925444069,no trend,0.6003398353706482,decreasing,0.01320742525699381,increasing,1.854248223853716e-07,no trend,0.5662789678849083,increasing,2.6645352591003757e-15,increasing,4.1209036183431635e-11,increasing,3.206078957873615e-08,increasing,3.573097373532619e-11,increasing,1.2434497875801753e-14,increasing,4.5136339110740664e-11,no trend,0.9692894100597969,increasing,3.206078957873615e-08,increasing,3.206078957873615e-08,increasing,1.897784284166093e-06,no trend,1.0,increasing,4.133839093256597e-08,increasing,1.5613954573723277e-11,increasing,3.573097373532619e-11,increasing,1.181077458056734e-11,no trend,0.5883461913378736,increasing,1.181077458056734e-11,no trend,1.0,no trend,1.0,decreasing,1.897784284166093e-06,increasing,5.450621731739602e-09,increasing,3.206078957873615e-08,no trend,0.9692894100597969,increasing,9.854763671768296e-09
Azure-Samples/cognitive-services-android-customvision-sample,increasing,1.9603165979376058e-08,Azure-Samples,decreasing,1.0396498995035586e-08,decreasing,1.8141044222375058e-13,decreasing,8.637313086978793e-12,decreasing,1.5968337763183627e-11,decreasing,1.5968337763183627e-11,decreasing,8.637313086978793e-12,decreasing,7.054357098468245e-13,decreasing,8.871570145174701e-12,decreasing,8.637313086978793e-12,decreasing,1.5520718044115256e-10,no trend,0.15585543926705236,no trend,0.15585543926705236,no trend,0.15585543926705236,no trend,0.314993514939478,no trend,0.15585543926705236,no trend,0.15585543926705236,decreasing,0.0005616974192246271,increasing,0.002621972581020149,no trend,0.2922886340242077,increasing,1.2069486521326667e-08,increasing,1.2050401565488755e-08,no trend,0.2922886340242077,no trend,0.314993514939478,no trend,0.1262173437185259,no trend,0.06032941772088529,decreasing,6.927791673660977e-14,no trend,0.9403791976776541,increasing,1.9603165979376058e-08,increasing,1.2069486521326667e-08,no trend,0.08384081651504771,no trend,0.46097158868968835,increasing,0.002621972581020149,decreasing,0.004227364391209409,increasing,9.236978737447998e-09
Azure-Samples/monitor-java-query-metrics-activitylogs,no trend,1.0,Azure-Samples,decreasing,3.660183267584216e-12,no trend,0.1644797654928758,no trend,0.7435152570223484,no trend,0.7435152570223484,no trend,0.7435152570223484,no trend,0.6862115094376371,no trend,0.1644797654928758,decreasing,0.00028431927420369263,increasing,1.4517558575288803e-06,no trend,0.1644797654928758,increasing,4.418687638008123e-14,increasing,1.0344236578418986e-09,increasing,1.0394473513031244e-06,increasing,1.0344236578418986e-09,increasing,6.614708780716683e-13,increasing,1.0344236578418986e-09,no trend,1.0,increasing,1.0394473513031244e-06,increasing,1.0394473513031244e-06,increasing,2.4743767075285916e-06,no trend,1.0,increasing,1.0394473513031244e-06,increasing,1.0344236578418986e-09,increasing,1.0344236578418986e-09,increasing,1.0344236578418986e-09,no trend,0.15340444247453444,increasing,1.0344236578418986e-09,no trend,1.0,no trend,1.0,decreasing,2.4743767075285916e-06,increasing,8.088128928829263e-07,increasing,1.0394473513031244e-06,no trend,1.0,increasing,1.8256129497018492e-07
Azure-Samples/azure-iot-samples-java,increasing,6.123329725493676e-07,Azure-Samples,no trend,0.07898045853295232,decreasing,6.65006026467907e-06,decreasing,6.65006026467907e-06,decreasing,8.41046823296665e-08,decreasing,8.41046823296665e-08,decreasing,1.1935264021545322e-07,decreasing,6.65006026467907e-06,decreasing,8.41046823296665e-08,decreasing,6.200197599781632e-08,decreasing,2.6792273488673857e-07,no trend,0.10465476168745091,no trend,0.27545534928735993,decreasing,0.013305080255451296,increasing,0.010162424356170652,decreasing,0.018420649111698273,decreasing,0.01559515992095073,no trend,0.20818714743009625,increasing,0.0006192133148776868,increasing,0.04280335262053736,increasing,3.0834126363288306e-09,increasing,2.8808960284010254e-07,increasing,2.6683004694660895e-09,decreasing,0.03019365618561709,decreasing,0.012447889627343223,no trend,0.06294440106323251,decreasing,0.006401702427159428,increasing,1.3583375491066363e-07,no trend,1.0,increasing,7.975994851672219e-05,decreasing,6.200197599781632e-08,decreasing,0.00012265531668242957,increasing,0.0006192133148776868,no trend,0.167715406945653,increasing,1.9718704535875986e-06
