full_name,Buse Readability correlation,Buse Readability pvalue,framework,Scalabrino Readability correlation,Scalabrino Readability pvalue,FANIN correlation,FANIN pvalue,FANOUT correlation,FANOUT pvalue,CC correlation,CC pvalue,CCM correlation,CCM pvalue,CCS correlation,CCS pvalue,EC correlation,EC pvalue,KNTS correlation,KNTS pvalue,NPATH correlation,NPATH pvalue,NPLOG correlation,NPLOG pvalue,PL correlation,PL pvalue,LOC correlation,LOC pvalue,DLOC correlation,DLOC pvalue,Executable Line of Code correlation,Executable Line of Code pvalue,CLOC correlation,CLOC pvalue,BL correlation,BL pvalue,NV correlation,NV pvalue,AM correlation,AM pvalue,NPRM correlation,NPRM pvalue,NPM correlation,NPM pvalue,PM correlation,PM pvalue,LM correlation,LM pvalue,STMT correlation,STMT pvalue,DSTMT correlation,DSTMT pvalue,ESTMT correlation,ESTMT pvalue,CCR correlation,CCR pvalue,WMC correlation,WMC pvalue,NOC correlation,NOC pvalue,DIT correlation,DIT pvalue,LCOM correlation,LCOM pvalue,CBO correlation,CBO pvalue,RFC correlation,RFC pvalue,NIV correlation,NIV pvalue,questions correlation,questions pvalue
spring-guides/tut-spring-boot-oauth2,0.8144173197354562,1.7258171528950558e-17,spring-guides,-0.6743872646077415,2.1173403317697754e-10,0.7286132685835606,1.2808019272841594e-12,0.6941005273821301,3.764242325998278e-11,0.6941005273821301,3.764242325998278e-11,0.6941005273821301,3.764242325998278e-11,0.4589187977237983,7.308027957436252e-05,0.7411666026218573,3.2860549990867907e-13,0.8581930928484932,4.445068078907625e-21,0.6941005273821301,3.764242325998278e-11,,,-0.572867376035339,2.692755914925102e-07,0.02517008257016132,0.8373445614258955,-0.766857431561042,1.566157220628006e-14,0.0608861490865373,0.619203010757102,-0.5201824950658321,4.624699665583163e-06,-0.056063906234394265,0.6472728242319807,,,-0.8483479157701482,3.564223325956938e-20,-0.07670895471590933,0.5310029280504673,-0.8669230055344612,6.129558361338636e-22,0.13342656320028218,0.2744060301206025,-0.85869933681219,3.97707314380294e-21,-0.7957452573752017,3.096698056588476e-16,-0.7937716333068547,4.128910148517461e-16,-0.7938439805867981,4.085823258761077e-16,-0.5484991340950165,1.0656042709251108e-06,0.5173867139512909,5.308295837130312e-06,,,0.07524044155410817,0.5389192913809391,0.8309463811727719,1.0078222574404814e-18,0.2667818489804732,0.026698336129499227,-0.8483479157701482,3.564223325956938e-20,-0.5120728741027004,6.875431366440434e-06,0.9999999999999998,0.0
spring-guides/gs-service-registration-and-discovery,0.1591497005844062,0.11374407070052951,spring-guides,0.1645901887197906,0.10175811777748768,-0.8140740822564739,7.313485634902704e-25,-0.8141272956254839,7.221536266586935e-25,-0.6921048563822555,1.5315053329713134e-15,-0.6921048563822555,1.5315053329713134e-15,-0.603783087375292,2.937106754725603e-11,-0.8140714218619208,7.318112457581124e-25,0.5340720504787253,1.0504992564484517e-08,-0.4795827182867815,4.455605810802024e-07,-0.28516040785109753,0.004031147543472451,-0.2376699937562972,0.017263666663876503,-0.34930570192831706,0.00036799467812493426,0.2993072950587496,0.0024854019652105993,-0.3389331562833362,0.0005618139170355342,0.43687075803727904,5.5121683019872665e-06,-0.3546836363502487,0.00029380625191838163,0.5752134471840742,3.863693032874538e-10,-0.01864394823659931,0.8539260140285373,-0.6407549037454833,6.978958653088958e-13,0.5340720504787253,1.0504992564484517e-08,0.5340720504787253,1.0504992564484517e-08,-0.47167492061462696,7.285533466232222e-07,-0.34810150481174273,0.00038681151105452615,-0.3562839628400922,0.00027455450684376286,-0.30712694760950965,0.0018826868551859296,0.3461108363626318,0.00041986884376347613,-0.083177412844744,0.4106537709532099,,,-0.5415965813189821,5.933977139893262e-09,0.06064120965995386,0.5489462027162749,0.13571516183420515,0.17819708698900127,-0.01864394823659931,0.8539260140285373,-0.6121289689419352,1.317262211808542e-11,1.0,0.0
spring-guides/gs-routing-and-filtering,-0.7230204606093869,1.8947276574506455e-16,spring-guides,-0.8896003663918717,4.5497847299751864e-33,-0.6221583042630068,2.1800759457443613e-11,-0.7310919091137144,5.962950364397731e-17,-0.8896003663918717,4.5497847299751864e-33,-0.8896003663918717,4.5497847299751864e-33,-0.8896003663918717,4.5497847299751864e-33,-0.9034352063037491,1.325417368603998e-35,0.5871116790508417,4.988873944887023e-10,-0.5684002397674847,2.2896102866423454e-09,0.5871116790508417,4.988873944887023e-10,0.9034352063037491,1.325417368603998e-35,0.9034352063037491,1.325417368603998e-35,0.7328055140572619,4.640189165401814e-17,0.9034352063037491,1.325417368603998e-35,0.9114004976953632,3.035545178713019e-37,0.7328055140572619,4.640189165401814e-17,0.9034352063037491,1.325417368603998e-35,0.9172277695890171,1.5177719774024862e-38,0.5640296451785799,3.224404092787879e-09,0.5871116790508417,4.988873944887023e-10,0.5871116790508417,4.988873944887023e-10,0.5640296451785799,3.224404092787879e-09,0.9034352063037491,1.325417368603998e-35,0.9034352063037491,1.325417368603998e-35,0.9172277695890171,1.5177719774024862e-38,0.9114004976953632,3.035545178713019e-37,0.9172277695890171,1.5177719774024862e-38,,,0.39703974541272,7.429700918979069e-05,0.5640296451785799,3.224404092787879e-09,0.9034352063037491,1.325417368603998e-35,0.9172277695890171,1.5177719774024862e-38,0.6773190120568676,6.58682017183716e-14,1.0,0.0
spring-guides/gs-accessing-data-mysql,0.3605574959280977,0.0003572185732596653,spring-guides,-0.015038931073441092,0.8856070247905905,-0.3381215173144511,0.0008588772183849011,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,,,-0.37849423579975877,0.00016890627998600332,,,0.010034461302512798,0.9235297782044107,0.01506181738720601,0.885434121849683,0.004012005361199708,0.969386674628909,0.004018422222084317,0.9693377349183384,0.015343986288381649,0.8833028180898665,0.020249190647908324,0.8463980771743744,,,0.004087062612517256,0.9688142398523588,0.015343986288381649,0.8833028180898665,,,,,0.015343986288381649,0.8833028180898665,0.015085939981505155,0.8852518847879804,0.01506181738720601,0.885434121849683,0.004072159253738763,0.9689279011843396,0.015343610300904188,0.8833056574833393,0.015343986288381649,0.8833028180898665,,,,,0.004087062612517256,0.9688142398523588,0.01506181738720601,0.885434121849683,0.004087062612517256,0.9688142398523588,0.026226230892850835,0.8018808041382486,0.9999999999999999,0.0
spring-guides/gs-multi-module,0.8704396649826417,6.060961328237031e-18,spring-guides,-0.6757914466180002,1.5054594185904152e-08,-0.8545985560389447,1.0466835125561772e-16,-0.8043280527425362,1.399513485735724e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,,,-0.8016223120925012,1.941525657382488e-13,,,-0.8353785475024601,2.178381790349039e-15,-0.8566675544817374,7.357095226785183e-17,-0.7997024858131786,2.4417441799636287e-13,-0.8062753453945763,1.1022748544281354e-13,-0.8333420292426039,2.936733292113162e-15,-0.22649060623953493,0.09635155381807871,,,-0.7997024858131786,2.4417441799636287e-13,-0.8062753453945763,1.1022748544281354e-13,,,,,-0.8353785475024601,2.178381790349039e-15,-0.8353785475024601,2.178381790349039e-15,-0.8043280527425362,1.399513485735724e-13,-0.8062753453945763,1.1022748544281354e-13,-0.8353785475024601,2.178381790349039e-15,-0.8353785475024601,2.178381790349039e-15,,,,,-0.854311102558675,1.0987541387643819e-16,-0.8566675544817374,7.357095226785183e-17,-0.7997024858131786,2.4417441799636287e-13,-0.8353785475024601,2.178381790349039e-15,1.0,0.0
spring-guides/gs-messaging-gcp-pubsub,-0.09170837817790213,0.37934516597554,spring-guides,-0.5905257874902947,3.7383172554647095e-10,0.37536812436835065,0.0001930654186694688,0.285192310222432,0.005333707634333486,-0.3076167760193434,0.0025609727140189814,-0.3076167760193434,0.0025609727140189814,-0.3076167760193434,0.0025609727140189814,-0.3076167760193434,0.0025609727140189814,,,-0.3076167760193434,0.0025609727140189814,,,0.3555974037581105,0.00043610729854281187,0.3555974037581105,0.00043610729854281187,0.3555974037581105,0.00043610729854281187,0.3555974037581105,0.00043610729854281187,0.39024063986014895,0.00010097179728254424,0.37536812436835065,0.0001930654186694688,0.39024063986014895,0.00010097179728254424,0.39024063986014895,0.00010097179728254424,0.39024063986014895,0.00010097179728254424,,,,,0.39024063986014895,0.00010097179728254424,0.3555974037581105,0.00043610729854281187,0.3555974037581105,0.00043610729854281187,0.3694011973943793,0.00024826218778521047,0.3926933255269486,9.046341688703824e-05,0.39024063986014895,0.00010097179728254424,,,,,,,0.3555974037581105,0.00043610729854281187,0.39024063986014895,0.00010097179728254424,0.37536812436835065,0.0001930654186694688,1.0,0.0
spring-guides/gs-gateway,-0.20209007309491478,0.05078113261831361,spring-guides,-0.20581025401696704,0.04658374820264517,0.42088800582058566,2.3999117299138364e-05,0.12025371594873878,0.24829587156612198,-0.40841350634895646,4.380697709189721e-05,-0.40841350634895646,4.380697709189721e-05,-0.40841350634895646,4.380697709189721e-05,-0.40841350634895646,4.380697709189721e-05,,,-0.40841350634895646,4.380697709189721e-05,,,0.41463403371767055,3.2547047473699795e-05,0.41463403371767055,3.2547047473699795e-05,0.40841350634895646,4.380697709189721e-05,0.41463403371767055,3.2547047473699795e-05,0.44785871838721397,6.006602486327978e-06,0.41463403371767055,3.2547047473699795e-05,,,0.44137842529683585,8.469884479273543e-06,0.44137842529683585,8.469884479273543e-06,,,,,0.44137842529683585,8.469884479273543e-06,0.40841350634895646,4.380697709189721e-05,0.40841350634895646,4.380697709189721e-05,0.44137842529683585,8.469884479273543e-06,0.4702453439738213,1.7334613778114925e-06,0.44137842529683585,8.469884479273543e-06,,,,,,,0.39955643249157347,6.620928774852544e-05,0.44137842529683585,8.469884479273543e-06,0.40841350634895646,4.380697709189721e-05,1.0,0.0
googlearchive/chromium-webview-samples,0.1596890144006245,0.12419272383212564,googlearchive,0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.13300546861811585,0.2012606073512842,0.0,1.0,-0.053202187447246335,0.6105604006640893,0.0,1.0,-0.159606562341739,0.12438964422096875,-0.13300546861811585,0.2012606073512842,0.159606562341739,0.12438964422096875,-0.0798032811708695,0.4445158778814068,0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.159606562341739,0.12438964422096875,-0.0798032811708695,0.4445158778814068,0.0,1.0,0.159606562341739,0.12438964422096875,-0.053202187447246335,0.6105604006640893,-0.13300546861811585,0.2012606073512842,-0.159606562341739,0.12438964422096875,,,0.10640437489449267,0.30738391681854255,-0.159606562341739,0.12438964422096875,-0.0798032811708695,0.4445158778814068,-0.0798032811708695,0.4445158778814068,0.10640437489449267,0.30738391681854255,1.0,0.0
googlearchive/compute-getting-started-java,,,googlearchive,-0.24618298195866545,0.017372543112685584,0.23031095511739907,0.02635454138292485,0.23031095511739907,0.02635454138292485,0.23031095511739907,0.02635454138292485,0.23031095511739907,0.02635454138292485,0.23031095511739907,0.02635454138292485,-0.23031095511739907,0.02635454138292485,0.23031095511739907,0.02635454138292485,0.21515723756773944,0.03834360534905682,0.23031095511739907,0.02635454138292485,0.302559563923889,0.0032011079519381033,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,0.302559563923889,0.0032011079519381033,0.253342050629139,0.014277164294138051,0.24618298195866545,0.017372543112685584,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,0.047524845652175754,0.6510023012839761,,,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,-0.15647781814741807,0.13417175551721888,0.253342050629139,0.014277164294138051,,,,,0.23031095511739907,0.02635454138292485,0.253342050629139,0.014277164294138051,0.253342050629139,0.014277164294138051,-0.047524845652175754,0.6510023012839761,1.0,0.0
googlearchive/android-BasicManagedProfile,,,googlearchive,0.2777844429879118,0.009610147139527183,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.45916532821457584,8.717973669462063e-06,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.45916532821457584,8.717973669462063e-06,0.45916532821457584,8.717973669462063e-06,0.34513772690550676,0.0011360919672792368,0.45916532821457584,8.717973669462063e-06,,,0.45916532821457584,8.717973669462063e-06,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.7002205609902399,6.238327221318619e-14,0.6898734459750777,2.0363520897713674e-13,0.7002205609902399,6.238327221318619e-14,,,,,0.45916532821457584,8.717973669462063e-06,0.7002205609902399,6.238327221318619e-14,0.45916532821457584,8.717973669462063e-06,,,1.0,0.0
googlearchive/android-Camera2Basic,-0.26569110548138103,0.013418098853774398,googlearchive,0.5111504836102866,4.931271464127498e-07,-0.4812121253431326,2.7305759697648527e-06,-0.05040119111259841,0.6449026371575128,-0.5296854683345336,1.5702613287119959e-07,-0.5296854683345336,1.5702613287119959e-07,-0.6430690130660071,2.4515359858900193e-11,-0.37198577771917923,0.00042089385150287487,-0.39141400601420934,0.00019411980329000125,0.47602866651677256,3.613703728105662e-06,0.03276932647292835,0.7645403801619917,0.773468103141718,2.586733385372147e-18,0.7765905394870624,1.548767018714797e-18,0.7709171619264121,3.909587012399957e-18,0.02284875995507917,0.8345908502199512,0.0537135009022748,0.6232960593394594,0.05095467127868269,0.6412710240827069,0.6910779227824575,1.7788782711300508e-13,-0.11792534789021102,0.279532354798184,-0.9061701297396063,3.848765865321065e-33,0.5103960287322596,5.159064370835731e-07,-0.6591621556162047,5.1940759862712625e-12,-0.11751089251775085,0.2812376152079243,0.772331391893143,3.111506095458528e-18,0.4314587092248155,3.360791774598584e-05,0.6197845897599801,1.9813546656844817e-10,0.20231811826454252,0.06174319935695493,0.7581763414635778,2.848714174319411e-17,,,-0.6572838042637997,6.255617227153427e-12,-0.37216665780340424,0.0004179638318642565,0.6205097502243264,1.8613366132812458e-10,-0.11792534789021102,0.279532354798184,0.05103757045010984,0.6407278106461567,0.9999999999999999,0.0
googlearchive/android-Camera2Video,,,googlearchive,-0.23797745450897456,0.02735454016532035,-0.8847704500373147,1.3703293242755333e-29,-0.8847704500373147,1.3703293242755333e-29,-0.43286675247100426,3.146831700199251e-05,-0.43239119695779943,3.2176314690255914e-05,-0.43239119695779943,3.2176314690255914e-05,-0.762846718823237,1.3955604133220852e-17,-0.883662897056192,2.0003921249776394e-29,-0.43239119695779943,3.2176314690255914e-05,-0.8793036312689821,8.549254397103279e-29,-0.231715619838831,0.031816623591058586,-0.23228681789037614,0.03138568625242448,-0.2524986918623578,0.019003949674950955,0.10574877554993198,0.3325231778400981,-0.5293424054091204,1.6048773040713705e-07,-0.4134878133572367,7.588586532635859e-05,0.7634403738573408,1.2730569246925217e-17,-0.7569101684822,3.4471642201980777e-17,-0.7634403738573408,1.2730569246925217e-17,-0.38053287686046294,0.00030121378749779076,-0.7643447610396533,1.1062098420815497e-17,-0.7569101684822,3.4471642201980777e-17,-0.23456069277876676,0.02971860284045291,-0.4272660543624877,4.0809616457008516e-05,-0.1123575239155506,0.30301962080284167,0.013654065784384786,0.9007012689255842,-0.23421901660574598,0.029964222720628608,,,-0.7454385159704792,1.8425961399809242e-16,-0.8847704500373147,1.3703293242755333e-29,-0.43239119695779943,3.2176314690255914e-05,-0.7569101684822,3.4471642201980777e-17,-0.8651240700886196,6.709953574320257e-27,0.9999999999999999,0.0
googlearchive/android-JobScheduler,0.1496161111485375,0.1691524074031844,googlearchive,0.44773644504429494,1.5429104165482085e-05,-0.5878892628566251,2.6616465893370707e-09,-0.5880535465716823,2.6281534636144964e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,0.7285668116979357,1.855001683006432e-15,0.7285668116979357,1.855001683006432e-15,0.7285668116979357,1.855001683006432e-15,0.7285668116979357,1.855001683006432e-15,0.7285668116979357,1.855001683006432e-15,0.7285668116979357,1.855001683006432e-15,0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,0.7387541441639084,4.698705593092869e-16,0.7387541441639084,4.698705593092869e-16,-0.5962761239531015,1.3817146530900343e-09,0.7285668116979357,1.855001683006432e-15,0.7129775338556943,1.3511770283563984e-14,0.7285668116979357,1.855001683006432e-15,-0.2588984570042778,0.01608481359899755,-0.5962761239531015,1.3817146530900343e-09,,,-0.5962761239531015,1.3817146530900343e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5880535465716823,2.6281534636144964e-09,-0.5962761239531015,1.3817146530900343e-09,-0.5880535465716823,2.6281534636144964e-09,0.9999999999999999,0.0
googlearchive/androidtv-Leanback,0.9202867500385143,5.4869865022210796e-36,googlearchive,0.23933665349608518,0.02645944518560765,0.01949074250314559,0.8586274079278832,-0.10784283251644573,0.32298371810920945,-0.43077372716030476,3.4697143387696326e-05,-0.39858545758504016,0.00014409823079917312,-0.42973526965242476,3.641138867483455e-05,-0.39116941296546903,0.0001960793548253188,-0.706121088625437,3.105811529250735e-14,-0.4236906632150477,4.8061401559956144e-05,-0.14875194386204715,0.1716563235417221,0.11276084003181994,0.301276224170535,0.028085918600371563,0.7974123550891264,0.34622505112481655,0.001093122676551561,0.018248570945526395,0.8675527592064612,0.30206911466295855,0.004704024789361062,0.12917765285594318,0.23586375659462575,-0.5264705916192318,1.9244484397413878e-07,-0.8026002955950051,1.5261269778889927e-20,-0.5329657535515642,1.2731865181701734e-07,-0.7063407194815531,3.025219497388778e-14,0.6052239289100085,6.721677550307576e-10,-0.7480800306407919,1.2626264666431492e-16,-0.5069241515394179,6.341866539336985e-07,0.1579610132022433,0.14634281146312664,-0.5012390571353359,8.84888393991225e-07,0.9301052433785755,2.693186560666463e-38,-0.764237582614368,1.1248174107149649e-17,0.9386093361404786,1.381127819641954e-40,0.8796224930190873,7.702255707370663e-29,-0.23429606753192309,0.02990868419909451,0.3980846489821674,0.00014716068318366995,-0.8026002955950051,1.5261269778889927e-20,-0.7159379507315223,9.362126488597922e-15,1.0,0.0
googlearchive/identity-toolkit-android,,,googlearchive,-0.3649424781512559,0.0005946729993770838,0.3649424781512559,0.0005946729993770838,0.3649424781512559,0.0005946729993770838,0.3649424781512559,0.0005946729993770838,0.3649424781512559,0.0005946729993770838,0.3649424781512559,0.0005946729993770838,-0.18247123907562796,0.09463136442891625,0.36490274787209503,0.0005955553620612738,0.3649424781512559,0.0005946729993770838,0.36490274787209503,0.0005955553620612738,-0.6556618919951419,9.774214644640891e-12,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,-0.6556618919951419,9.774214644640891e-12,0.3649424781512559,0.0005946729993770838,,,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,0.1792222331718259,0.10075593416882787,-0.1792222331718259,0.10075593416882787,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,-0.6554506947356814,9.976230465250534e-12,-0.3649424781512559,0.0005946729993770838,,,-0.1792222331718259,0.10075593416882787,0.1792222331718259,0.10075593416882787,-0.3649424781512559,0.0005946729993770838,-0.3649424781512559,0.0005946729993770838,0.1792222331718259,0.10075593416882787,0.9999999999999999,0.0
googlearchive/tango-examples-java,0.5127583598498593,5.244298778895301e-07,googlearchive,0.7428357998095397,3.999652285910825e-16,-0.9731499473510504,1.0069198755324622e-54,-0.9732088654322608,9.20269328069326e-55,-0.9710171598827492,2.301748542168178e-53,-0.9707049488129563,3.5682208476693403e-53,-0.9710171598827492,2.301748542168178e-53,-0.9725489829227051,2.492976804769027e-54,-0.9377109463053743,7.2261247517722e-40,-0.9556219347492177,8.056251822328759e-46,-0.9619735002478351,1.506147909861199e-48,-0.6269481361705875,1.3700141582425698e-10,-0.6380832497586719,5.084712683667589e-11,-0.7960775460815193,8.600475947557769e-20,-0.5968892210772508,1.6497557262203184e-09,0.31036679251473087,0.003842325343299248,-0.7143420667386012,1.640883666816008e-14,-0.9276584403894876,2.92567226235886e-37,-0.5180666880824476,3.8129277751168737e-07,-0.7502700955315476,1.3992033227976002e-16,0.8117055542770102,4.4205855096841526e-21,-0.8504603149180104,7.145109989903653e-25,-0.5911568870070626,2.5765110561032725e-09,-0.7802120752607604,1.3595359497609348e-18,-0.7848901508262922,6.172112697916751e-19,-0.6714926483829524,2.011360528935775e-12,-0.2655775378600936,0.014028350265528025,-0.6760219783047995,1.2567779210236994e-12,-0.8460636461803648,2.1656111869834642e-24,-0.6160040454801511,3.494867743844708e-10,-0.8817326525450997,8.17241658909028e-29,-0.6592108434299184,6.91395363585204e-12,-0.5180666880824476,3.8129277751168737e-07,-0.7268326244691761,3.411057693973501e-15,1.0,0.0
googlearchive/android-fit,0.8910727806183886,7.245955389695969e-30,googlearchive,-0.9054641136959024,2.918807673958124e-32,-0.7589472207300422,6.049683060176869e-17,-0.7608969238937401,4.5267082046191335e-17,-0.7618624609576445,3.917101812851403e-17,-0.7618624609576445,3.917101812851403e-17,-0.7621151823466484,3.7711502761377716e-17,-0.7621151823466484,3.7711502761377716e-17,-0.7621151823466484,3.7711502761377716e-17,-0.7621151823466484,3.7711502761377716e-17,-0.7616943652094016,4.01719073262097e-17,-0.9516094312498661,8.831039239175269e-44,-0.7574989483119282,7.490708554667751e-17,-0.7497330554847594,2.2974629328261275e-16,-0.961348538525299,1.0689408556861405e-47,-0.9525205767538135,4.1252591364397636e-44,-0.7399239744932375,8.937184998364284e-16,-0.7082189052996645,4.899723524915038e-14,-0.7006966205657996,1.172865623668748e-13,-0.7618624609576445,3.917101812851403e-17,0.8559840965888569,3.2790624832241943e-25,-0.5548735589651804,4.323992581111321e-08,-0.23858039667784306,0.028850288329445545,-0.758796478285277,6.186157452789078e-17,-0.7586074381805155,6.361517825963312e-17,-0.9639049919516826,6.800699330379438e-49,-0.9389937070353122,9.148458319921738e-40,-0.7402201333713854,8.58571987765756e-16,-0.3337430719746325,0.0019193140750902778,0.1953309393590105,0.07497659969218255,-0.96489220138766,2.2247615220792655e-49,-0.7328139661085906,2.3043981960832583e-15,-0.7006966205657996,1.172865623668748e-13,-0.9647120051496298,2.734564545479276e-49,0.9999999999999999,0.0
googlearchive/android-PdfRendererBasic,,,googlearchive,0.6072650461042584,9.110695554410557e-10,0.5750717617927712,1.0576202943071589e-08,0.6072650461042584,9.110695554410557e-10,0.6072650461042584,9.110695554410557e-10,0.6072650461042584,9.110695554410557e-10,0.6072650461042584,9.110695554410557e-10,-0.29103052212728453,0.007236213515196959,-0.29103052212728453,0.007236213515196959,0.6072650461042584,9.110695554410557e-10,0.8124989209355513,6.5133725162711146e-21,0.8243299987542911,5.794863247099831e-22,0.8243299987542911,5.794863247099831e-22,0.7985168175457301,9.200663089600672e-20,0.7985168175457301,9.200663089600672e-20,0.8013960528641835,5.426342632636564e-20,0.8243299987542911,5.794863247099831e-22,0.7985168175457301,9.200663089600672e-20,0.29103052212728453,0.007236213515196959,0.29103052212728453,0.007236213515196959,,,0.29103052212728453,0.007236213515196959,0.29103052212728453,0.007236213515196959,0.8243299987542911,5.794863247099831e-22,0.7985168175457301,9.200663089600672e-20,0.8243299987542911,5.794863247099831e-22,0.2787975288047105,0.01022665895126082,0.8013960528641835,5.426342632636564e-20,,,,,0.8183738658065096,2.0024678073934666e-21,0.7271029887131305,4.826306458909275e-15,0.29103052212728453,0.007236213515196959,0.8111737786864952,8.450194019202625e-21,1.0,0.0
googlearchive/android-BasicAndroidKeyStore,-0.10480834792344895,0.345696778468941,googlearchive,-0.11700064725633955,0.2921649755810937,0.6878499260009697,6.791337060768363e-13,0.6895383500282805,5.664095512364738e-13,0.6955124693504355,2.9504481145228394e-13,0.6955124693504355,2.9504481145228394e-13,0.6955124693504355,2.9504481145228394e-13,,,0.6933500891288434,3.742830009291739e-13,0.6955124693504355,2.9504481145228394e-13,,,0.6786186650140097,1.7934677215695363e-12,0.6786186650140097,1.7934677215695363e-12,-0.6806407082257785,1.4542029029380034e-12,0.6786186650140097,1.7934677215695363e-12,0.6955124693504355,2.9504481145228394e-13,0.6955124693504355,2.9504481145228394e-13,,,,,,,,,,,,,0.6786186650140097,1.7934677215695363e-12,-0.370964965300471,0.0005555094157922091,0.6786186650140097,1.7934677215695363e-12,-0.6895383500282805,5.664095512364738e-13,0.6955124693504355,2.9504481145228394e-13,,,,,,,0.6895383500282805,5.664095512364738e-13,,,,,1.0,0.0
googlearchive/android-BasicSyncAdapter,0.47861438104950366,4.723893097142186e-06,googlearchive,0.2049813622916042,0.06303572012874234,,,,,,,,,,,0.17423806533678557,0.11516712399438868,,,,,,,0.47861438104950366,4.723893097142186e-06,0.47861438104950366,4.723893097142186e-06,,,,,0.47861438104950366,4.723893097142186e-06,0.47861438104950366,4.723893097142186e-06,,,,,,,,,,,,,,,-0.17423806533678557,0.11516712399438868,,,0.4784520306481673,4.764079340449361e-06,,,,,0.17423806533678557,0.11516712399438868,,,,,,,,,1.0,0.0
googlearchive/android-BatchStepSensor,0.30006920692255445,0.005849142225483733,googlearchive,0.14989020053709662,0.17621230428661602,0.14437086449354528,0.19285903272065882,,,0.14437086449354528,0.19285903272065882,0.14437086449354528,0.19285903272065882,0.14437086449354528,0.19285903272065882,,,,,0.14437086449354528,0.19285903272065882,,,0.14437086449354528,0.19285903272065882,0.14437086449354528,0.19285903272065882,,,0.14437086449354528,0.19285903272065882,,,,,,,,,,,,,,,,,0.14437086449354528,0.19285903272065882,,,0.14437086449354528,0.19285903272065882,-0.14437086449354528,0.19285903272065882,0.14437086449354528,0.19285903272065882,,,,,,,0.14437086449354528,0.19285903272065882,,,,,1.0,0.0
googlearchive/android-BluetoothLeGatt,-0.16903692757451205,0.1265968215863681,googlearchive,-0.2405254328830087,0.02850088992220652,-0.16903692757451205,0.1265968215863681,,,,,,,,,,,-0.16903692757451205,0.1265968215863681,,,,,,,,,,,,,,,,,,,,,,,,,0.16903692757451205,0.1265968215863681,,,,,,,,,,,,,,,,,,,-0.16903692757451205,0.1265968215863681,,,,,0.9999999999999999,0.0
