full_name,Buse Readability trend,Buse Readability pvalue,framework,Java trend,Java pvalue,Classes trend,Classes pvalue,Packages trend,Packages pvalue,LOC trend,LOC pvalue,PL trend,PL pvalue,RFC trend,RFC pvalue,CLOC trend,CLOC pvalue,CBO trend,CBO pvalue,NOC trend,NOC pvalue,LCOM trend,LCOM pvalue,WMC trend,WMC pvalue,DIT trend,DIT pvalue,Class Variables trend,Class Variables pvalue,Class Methods trend,Class Methods pvalue,NIM trend,NIM pvalue,NIV trend,NIV pvalue,Local Methods trend,Local Methods pvalue,Methods trend,Methods pvalue,Default Methods trend,Default Methods pvalue,Private Methods trend,Private Methods pvalue,Protected Methods trend,Protected Methods pvalue,Public Methods trend,Public Methods pvalue,BLOC trend,BLOC pvalue,Declarative Line of Code trend,Declarative Line of Code pvalue,Executable Line of Code trend,Executable Line of Code pvalue,Statements trend,Statements pvalue,Declarative Statements trend,Declarative Statements pvalue,Executable Statements trend,Executable Statements pvalue,Comment to Code Ratio trend,Comment to Code Ratio pvalue,questions trend,questions pvalue
googlearchive/leanback-assistant,,,googlearchive,decreasing,3.907392187585401e-10,decreasing,3.907392187585401e-10,no trend,1.0,increasing,1.3755374617119287e-10,increasing,1.3755374617119287e-10,increasing,3.907392187585401e-10,increasing,2.136467003310827e-09,increasing,3.907392187585401e-10,decreasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,2.136467003310827e-09,decreasing,2.136467003310827e-09,increasing,3.907392187585401e-10,increasing,2.136467003310827e-09,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,2.136467003310827e-09,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,3.907392187585401e-10,increasing,1.3755374617119287e-10,increasing,3.907392187585401e-10,decreasing,3.907392187585401e-10,increasing,1.9010184191259327e-06
googlearchive/android-DarkTheme,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0
spring-cloud-samples/cloudfoundry-service-broker,,,spring-cloud-samples,increasing,3.326450226381894e-11,increasing,3.326450226381894e-11,increasing,3.326450226381894e-11,increasing,3.969766071421077e-09,increasing,0.0,increasing,1.3999246206708449e-11,increasing,1.9984014443252818e-15,increasing,6.661338147750939e-15,increasing,7.566614002030292e-12,increasing,1.761796842258967e-05,increasing,0.0,increasing,2.485784689199022e-09,decreasing,2.5368374068079902e-11,increasing,7.566614002030292e-12,increasing,1.5476508963274682e-13,increasing,2.220446049250313e-16,increasing,1.2656542480726785e-14,increasing,1.3999246206708449e-11,no trend,1.0,increasing,2.653433028854124e-13,decreasing,5.109396485902806e-07,increasing,2.0067816297597574e-09,increasing,1.3999246206708449e-11,increasing,0.0,increasing,5.274242154129638e-09,increasing,6.784033335094364e-10,increasing,5.543905334803867e-09,increasing,4.579879364641215e-09,decreasing,8.51668691126406e-09,increasing,3.1308289294429414e-14
spring-cloud-samples/configserver,,,spring-cloud-samples,no trend,0.09156398548960087,no trend,0.09156398548960087,no trend,1.0,no trend,0.8740100460466109,no trend,0.2046535026963754,no trend,0.8939480681189149,no trend,0.19945333398753373,no trend,0.700820823080049,no trend,1.0,decreasing,0.0009487533974070761,no trend,0.8939480681189149,no trend,0.09156398548960087,no trend,1.0,no trend,0.09156398548960087,no trend,0.8939480681189149,decreasing,5.8716888969412295e-05,no trend,0.8939480681189149,no trend,0.8939480681189149,no trend,1.0,no trend,0.09156398548960087,no trend,0.09156398548960087,no trend,0.19945333398753373,no trend,0.35517742688980825,no trend,0.8502729180269661,no trend,0.552178052843574,no trend,0.19952688712860267,no trend,0.7552950324008536,no trend,0.3809836705869458,increasing,0.010486505171038552,increasing,0.0
spring-cloud-samples/eureka,,,spring-cloud-samples,decreasing,0.003204029659763963,decreasing,0.0034875651595354107,no trend,1.0,decreasing,0.00015246073506025581,decreasing,0.00015246073506025581,decreasing,0.0034875651595354107,decreasing,1.2612133559741778e-13,no trend,0.9665512130479688,no trend,1.0,no trend,0.09156398548960087,decreasing,0.0034875651595354107,decreasing,0.003204029659763963,no trend,1.0,increasing,0.0034875651595354107,decreasing,0.0034875651595354107,no trend,0.34343715159879573,decreasing,0.0034875651595354107,decreasing,0.0034875651595354107,no trend,1.0,decreasing,0.0034875651595354107,no trend,0.09156398548960087,decreasing,0.003204029659763963,decreasing,0.0034875651595354107,decreasing,0.0034875651595354107,decreasing,5.551115123125783e-15,decreasing,0.00015246073506025581,decreasing,0.0034875651595354107,decreasing,0.00015246073506025581,decreasing,4.229140641465179e-05,increasing,0.0
spring-cloud-samples/hystrix-dashboard,,,spring-cloud-samples,increasing,0.0005490533971037603,increasing,0.0005490533971037603,increasing,0.0024154269739382617,decreasing,1.90214540074507e-06,decreasing,1.90214540074507e-06,decreasing,0.028094541734709377,decreasing,8.645801896856042e-06,decreasing,3.081565735696401e-06,no trend,1.0,increasing,1.4978012594646373e-05,decreasing,1.90214540074507e-06,decreasing,5.980893656110098e-06,decreasing,8.645801896856042e-06,increasing,0.003349682301107215,decreasing,0.026893079866187497,increasing,1.4978012594646373e-05,decreasing,0.028094541734709377,decreasing,0.028094541734709377,increasing,1.4978012594646373e-05,decreasing,0.0005490533971037603,decreasing,5.980893656110098e-06,no trend,0.0850670741070867,decreasing,5.980893656110098e-06,decreasing,1.90214540074507e-06,decreasing,1.90214540074507e-06,decreasing,1.90214540074507e-06,decreasing,1.90214540074507e-06,decreasing,1.90214540074507e-06,decreasing,0.0007290743508572284,increasing,5.10702591327572e-15
spring-cloud-samples/turbine,,,spring-cloud-samples,decreasing,0.01638014782482311,decreasing,0.01638014782482311,no trend,1.0,no trend,0.13026387789070504,no trend,0.12039054579541975,decreasing,0.01638014782482311,no trend,0.3172957782494903,increasing,0.02650862226424544,no trend,1.0,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,increasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,no trend,1.0,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,decreasing,0.01638014782482311,no trend,0.13026387789070504,no trend,0.13026387789070504,no trend,0.13026387789070504,no trend,0.13026387789070504,no trend,0.13026387789070504,no trend,0.6784331551989442,increasing,0.0
spring-cloud-samples/locks,,,spring-cloud-samples,increasing,0.0035114747926745515,increasing,0.0035114747926745515,no trend,1.0,increasing,4.3782169282247096e-05,increasing,0.003218753392920215,decreasing,0.003218753392920215,no trend,0.3172957782494903,increasing,0.003218753392920215,decreasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,decreasing,0.003218753392920215,no trend,0.35812335314837984,no trend,0.35812335314837984,increasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,decreasing,0.003218753392920215,no trend,0.35812335314837984,no trend,0.35812335314837984,increasing,0.003218753392920215,increasing,4.3782169282247096e-05,increasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,increasing,0.003218753392920215,decreasing,0.0035114747926745515,increasing,0.0
spring-cloud-samples/processor,,,spring-cloud-samples,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,1.0,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,1.0,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,no trend,0.09145385986483756,increasing,0.0
spring-cloud-samples/aws-refapp,,,spring-cloud-samples,no trend,1.0,increasing,0.017242446368258113,no trend,1.0,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,0.017242446368258113,increasing,3.364012171047648e-07,no trend,1.0,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,8.666400930223972e-12,decreasing,0.017242446368258113,increasing,3.364012171047648e-07,decreasing,8.666400930223972e-12,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,0.017242446368258113,no trend,1.0,decreasing,0.017242446368258113,no trend,1.0,decreasing,0.017242446368258113,decreasing,8.666400930223972e-12,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,0.017242446368258113,decreasing,0.017242446368258113,increasing,3.364012171047648e-07,decreasing,0.017242446368258113,increasing,0.0
spring-cloud-samples/authserver,,,spring-cloud-samples,no trend,1.0,increasing,0.003390002117125812,no trend,1.0,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.0007608000542103088,increasing,0.000667489494656337,no trend,1.0,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.003390002117125812,no trend,1.0,decreasing,0.003390002117125812,increasing,0.000667489494656337,increasing,0.0006974798134413707,increasing,0.000667489494656337,increasing,0.000667489494656337,no trend,1.0,increasing,0.0007608000542103088,increasing,0.003390002117125812,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.000667489494656337,increasing,0.0007608000542103088,increasing,0.0
spring-cloud-samples/sso,,,spring-cloud-samples,increasing,0.003562944158096659,increasing,0.0001529709148735403,increasing,0.003562944158096659,no trend,0.19368099689118168,no trend,0.4437388391850665,no trend,0.4476190595571039,no trend,0.4476190595571039,no trend,0.17951834096268926,no trend,1.0,increasing,4.248844612386726e-05,no trend,0.45181936783428567,increasing,3.820228732509534e-05,no trend,1.0,no trend,0.16258940819792178,no trend,0.4476190595571039,increasing,4.248844612386726e-05,no trend,0.4476190595571039,no trend,0.4476190595571039,no trend,1.0,increasing,3.271862851250695e-05,increasing,3.271862851250695e-05,no trend,0.7937313770183039,no trend,0.4476190595571039,no trend,0.17951834096268926,increasing,2.244001562345943e-08,no trend,0.43568623161580566,no trend,0.41989046330209234,no trend,0.43568623161580566,no trend,0.20985089423541425,increasing,0.0
spring-cloud-samples/zuul-server,,,spring-cloud-samples,no trend,1.0,increasing,1.233901869568399e-11,no trend,1.0,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,decreasing,1.233901869568399e-11,increasing,1.233901869568399e-11,no trend,1.0,no trend,1.0,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,no trend,1.0,decreasing,1.233901869568399e-11,increasing,1.233901869568399e-11,no trend,1.0,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,increasing,1.233901869568399e-11,decreasing,1.233901869568399e-11,increasing,5.837168903788381e-08
spring-cloud-samples/feign-eureka,,,spring-cloud-samples,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,no trend,1.0,decreasing,5.276742820470304e-09,increasing,5.276742820470304e-09,no trend,1.0,increasing,5.276742820470304e-09,no trend,1.0,decreasing,5.276742820470304e-09,decreasing,5.276742820470304e-09,decreasing,5.276742820470304e-09,increasing,5.276742820470304e-09,no trend,1.0,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,decreasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,increasing,5.276742820470304e-09,decreasing,5.276742820470304e-09,increasing,5.63837865286132e-12
spring-cloud-samples/svn-config-server,,,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.4682256238861555e-11
spring-cloud-samples/brewery,,,spring-cloud-samples,increasing,4.9632208241057185e-06,no trend,0.08871663842453215,decreasing,3.120241842680116e-10,increasing,6.772360450213455e-14,increasing,1.709743457922741e-14,increasing,0.0,increasing,9.792167077193881e-14,no trend,0.743329217214715,no trend,1.0,increasing,6.061953161662359e-10,increasing,2.220446049250313e-16,increasing,0.00024361185232524285,increasing,1.1102230246251565e-15,increasing,0.00013907878835683896,increasing,2.886579864025407e-15,decreasing,3.4892818856491203e-08,increasing,5.329070518200751e-15,increasing,0.0,increasing,2.7855939777055028e-11,no trend,0.16342148616056096,increasing,0.021464372460025194,increasing,7.198686091669515e-13,increasing,3.67879621983036e-05,increasing,1.3489231953656144e-10,increasing,5.773159728050814e-15,increasing,5.972999872483342e-14,increasing,0.00010434457045960244,increasing,2.220446049250313e-15,no trend,0.16378045781972306,increasing,2.264840981425209e-09
spring-cloud-samples/github-eureka,,,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,0.09657275342042593,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.231719475886962e-09
spring-cloud-samples/spring-cloud-contract-samples,,,spring-cloud-samples,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,2.220446049250313e-16,increasing,0.0,increasing,0.0030218341482479705,increasing,7.993605777301127e-15,increasing,0.04001752709894757,decreasing,0.0,increasing,0.0,decreasing,6.993954637657396e-08,increasing,1.2656542480726785e-14,increasing,1.0813594464309517e-10,increasing,0.03399449405584587,decreasing,7.001732527101012e-12,increasing,0.0,increasing,0.0,increasing,4.513348916135307e-05,increasing,0.0,no trend,0.8614957515318811,no trend,0.8720752362119124,increasing,1.390221271435621e-12,increasing,0.0,increasing,0.0,increasing,0.0,increasing,5.706546346573305e-14,increasing,0.0,decreasing,0.0,increasing,0.0
spring-cloud-samples/stub-runner-boot,,,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.9969248821769554e-07
spring-cloud-samples/sample-zuul-filters,,,spring-cloud-samples,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,0.09854737887319387,increasing,5.295020484297197e-06
spring-cloud-samples/spring-cloud-config-vault,,,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.00036155089681111363
spring-cloud-samples/spring-cloud-circuitbreaker-demo,,,spring-cloud-samples,increasing,0.0006196545677388254,increasing,0.0006196545677388254,increasing,0.00032616129480178557,decreasing,0.026598788777432603,decreasing,0.026598788777432603,decreasing,0.0006196545677388254,increasing,0.0006196545677388254,increasing,5.7876301335246794e-05,no trend,1.0,decreasing,0.0006196545677388254,decreasing,0.0006196545677388254,decreasing,0.0006196545677388254,no trend,1.0,decreasing,0.00041213148488528084,decreasing,0.0006196545677388254,increasing,0.0006196545677388254,decreasing,5.7876301335246794e-05,decreasing,0.0006196545677388254,no trend,1.0,decreasing,0.001339444013249702,decreasing,0.00041213148488528084,decreasing,5.7876301335246794e-05,decreasing,0.0006196545677388254,increasing,0.0012492446545218083,increasing,0.0018126219994343273,decreasing,0.026598788777432603,increasing,5.7876301335246794e-05,increasing,0.0002476242575277787,increasing,0.0006196545677388254,increasing,0.0012395278006505084
SAP-samples/cloud-commerce-sample-setup,,,SAP-samples,no trend,0.6540462351699821,no trend,0.6540462351699821,no trend,0.16373435432459216,no trend,0.7383634642235701,no trend,0.30659291452007964,no trend,1.0,decreasing,0.006029786560491024,no trend,0.5777309038086982,no trend,0.16373435432459216,no trend,0.6540462351699821,no trend,0.5777309038086982,no trend,0.35998916715625917,no trend,0.5777309038086982,no trend,0.7383634642235701,no trend,0.5777309038086982,no trend,0.5777309038086982,no trend,0.35998916715625917,no trend,1.0,no trend,0.16373435432459216,no trend,0.5777309038086982,no trend,0.6540462351699821,no trend,0.35998916715625917,no trend,1.0,no trend,0.7383634642235701,no trend,0.7383634642235701,no trend,0.7383634642235701,no trend,0.6540462351699821,no trend,0.9189872410701654,no trend,0.6540462351699821,no trend,0.05018618676897524
