framework,path,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
android,ChangLoveXie/android-BluetoothLeGatt,417,50,179,998,1,5,0,2,177,0,0,0,7,824,3641,44,0,0,61,0
android,paulpv/android-BluetoothLeGatt,423,51,179,1002,1,5,0,2,177,0,0,0,7,824,3646,47,0,0,63,0
android,C01DER/Heart-Rate-Monitor-Over-Belt,424,51,179,1003,1,5,0,2,177,0,0,0,7,824,3647,48,0,0,64,0
android,navi25/android-BluetoothLeGatt,460,54,232,1286,1,5,0,2,197,0,0,0,7,945,4041,50,0,0,68,0
android,kaveman909/android-BluetoothLeGatt,483,54,232,1349,1,5,0,2,197,0,0,0,7,945,4056,56,0,0,71,0
android,mwtidd/android-BluetoothLeGatt,487,54,232,1351,1,5,0,2,197,0,0,0,7,945,4060,57,0,0,72,0
android,benediktrauch/android-BluetoothLeGatt,512,55,232,1384,1,5,0,2,197,0,0,0,7,1051,4195,58,0,0,72,0
android,1di07g33k/android-BluetoothLeGatt,513,55,232,1384,1,5,0,2,197,0,0,0,7,1051,4195,58,0,0,72,0
android,Erdk/android-BluetoothLeGatt,519,55,232,1385,1,5,0,2,197,0,0,0,7,1051,4198,60,0,0,73,0
android,joakimeriksson/android-BluetoothLeGatt,519,56,232,1386,1,5,0,2,197,0,0,0,7,1051,4199,61,0,0,74,0
android,Mokui/android-BluetoothLeGatt,519,57,232,1387,1,5,0,2,197,0,0,0,7,1051,4202,62,0,0,75,0
android,naymushin/android-BluetoothLeGatt,522,58,232,1406,1,5,0,2,197,0,0,0,7,1051,4205,63,0,0,76,0
android,davidosan/android-BluetoothLeGatt,524,59,232,1407,1,5,0,2,197,0,0,0,7,1051,4209,64,0,0,77,0
android,NCookies/android-BluetoothLeGatt,545,60,232,1413,1,5,0,2,197,0,0,0,7,1051,4211,66,0,0,78,0
android,adayem/android-BluetoothLeGatt,547,60,232,1418,1,6,0,2,197,0,0,0,7,1051,4213,67,0,0,79,0
android,ThanosFisherman/android-BluetoothLeGatt,548,60,232,1419,1,6,0,2,197,0,0,0,7,1051,4216,69,0,0,80,0
android,businesstek/android-BluetoothLeGatt,549,61,233,1419,1,7,0,4,197,0,0,0,7,1051,4219,69,0,0,80,0
android,fmatosqg/android-BluetoothLeGatt,550,61,233,1420,1,7,0,4,197,0,0,0,7,1051,4220,69,0,0,81,0
android,blueflybee/android-BluetoothLeGatt,553,61,233,1422,1,7,0,4,197,0,0,0,7,1051,4221,70,0,0,82,0
android,Klagopsalmer/android-BluetoothLeGatt,557,61,233,1425,1,7,0,4,197,0,0,0,7,1051,4222,71,0,0,83,0
android,alfredomrh/android-BluetoothLeGatt,557,61,233,1439,1,7,0,4,197,0,0,0,7,1051,4225,72,0,0,83,0
android,sr8935/android-BluetoothLeGatt,557,61,233,1439,1,7,0,4,198,0,0,0,7,1051,4225,72,0,0,83,0
android,vichid/android-BluetoothLeGatt,560,62,233,1439,1,7,0,4,198,0,0,0,7,1051,4229,74,0,0,83,0
android,kevinvane/android-BluetoothLeGatt,563,63,233,1450,1,8,0,4,198,0,0,0,7,1051,4236,75,0,0,84,0
android,kimnh/android-BluetoothLeGatt,583,68,240,1538,1,8,0,4,209,0,0,0,7,1188,4423,76,0,0,90,0
android,hammmmy/android-BluetoothLeGatt,584,68,240,1538,1,8,0,4,209,0,0,0,7,1188,4423,76,0,0,90,0
android,aelillie/android-BluetoothLeGatt,586,69,240,1538,1,8,0,4,209,0,0,0,7,1188,4426,78,0,0,90,0
android,leelai/android-BluetoothLeGatt,587,69,240,1539,1,8,0,4,209,0,0,0,7,1188,4427,78,0,0,91,0
android,PaulDoreeDesign/android-SmartGattLib-Example,590,69,240,1539,1,8,0,4,209,0,0,0,7,1188,4429,79,0,0,91,0
android,MarkusSchulze/android-BluetoothLeGatt,591,70,240,1559,1,8,0,4,209,0,0,0,7,1188,4430,80,0,0,92,0
android,ethanp/android-BluetoothLeGatt,599,71,240,1562,1,8,0,4,209,0,0,0,7,1188,4432,81,0,0,93,0
android,jimdgit/android-BluetoothLeGatt,602,72,242,1575,1,8,0,4,209,0,0,0,7,1188,4436,82,0,0,94,0
android,TokenChen/android-BluetoothLeGatt,607,72,242,1592,1,8,0,4,209,0,0,0,7,1188,4442,84,0,0,95,0
android,OumaSyuu/android-BluetoothLeGatt,613,73,242,1592,1,8,0,4,209,0,0,0,7,1188,4445,85,0,0,95,0
android,geekarist/android-BluetoothLeGatt,614,73,242,1593,1,8,0,4,209,0,0,0,7,1188,4446,85,0,0,96,0
android,JackFan-Z/android-BluetoothLeGatt,616,74,242,1595,1,8,0,4,209,0,0,0,7,1188,4448,86,0,0,97,0
android,dzwiedziu-nkg/android-BluetoothLeGatt,617,76,242,1596,1,9,0,4,209,0,0,0,7,1188,4451,88,0,0,98,0
android,zhenbeiju/android-BluetoothLeGatt,628,79,246,1653,1,9,0,4,213,0,0,0,7,1316,4657,89,0,0,101,0
android,scottyab/android-BluetoothLeGatt,628,80,246,1654,1,9,0,4,213,0,0,0,7,1316,4660,90,0,0,102,0
android,anlif/android-BluetoothLeGatt,631,84,246,1669,1,10,0,4,213,0,0,0,7,1316,4668,94,0,0,103,0
android,xygroup/android-SmartGattLib-Example,634,84,246,1669,1,10,0,4,213,0,0,0,7,1316,4670,95,0,0,103,0
android,linuxfor/android-SmartGattLib-Example,637,84,246,1669,1,10,0,4,213,0,0,0,7,1316,4672,96,0,0,103,0
android,diewland/android-BluetoothLeGatt,641,84,246,1669,1,16,0,4,213,0,0,0,7,1316,4672,96,0,0,103,0
android,jairook/android-BluetoothLeGatt,642,84,246,1669,1,16,0,4,213,0,0,0,7,1316,4672,96,0,0,103,0
android,lukacstomi91/android-SmartGattLib-Example,645,84,246,1669,1,16,0,4,213,0,0,0,7,1316,4674,97,0,0,103,0
android,thomaslg/android-BLEAudio,668,84,246,1689,1,18,0,6,213,0,0,0,7,1316,4688,99,0,0,106,0
android,cesine/android-BluetoothLeGatt,672,84,246,1691,1,18,0,6,213,0,0,0,7,1316,4689,99,0,0,106,0
android,cmonr/uBristleBot-AndroidApp,735,84,248,1790,1,18,0,6,217,0,0,0,7,1316,5221,105,0,0,113,0
android,kvyu168/android-BluetoothLeGatt,739,85,249,1814,2,21,0,8,217,0,0,0,7,1316,5237,107,0,0,114,0
android,tfKamran/android-BluetoothLeGatt,741,85,249,1814,2,21,0,8,217,0,0,0,7,1316,5237,107,0,0,114,0
android,n9986/android-BluetoothLeGatt,742,85,249,1816,2,21,0,8,217,0,0,0,7,1316,5237,107,0,0,115,0
android,markatithinkbest/android-BluetoothLeGatt,751,85,249,1838,2,21,0,8,217,0,0,0,7,1316,5240,108,0,0,116,0
android,hirokuma/android-BluetoothLeGatt,754,85,249,1839,2,21,0,8,217,0,0,0,7,1316,5242,109,0,0,117,0
android,sowd/BluetoothLeGatt_ParrotFlowerPower,757,85,249,1839,2,21,0,8,217,0,0,0,7,1316,5242,109,0,0,117,0
android,JTrantow/android-BluetoothLeGatt,759,85,249,1844,2,21,0,8,217,0,0,0,7,1316,5244,109,0,0,118,0
android,jilianggqq/android-BluetoothLeGatt,761,85,249,1851,2,21,0,8,217,0,0,0,7,1316,5245,109,0,0,119,0
android,lzrcm/android-BluetoothLeGatt,761,85,249,1851,2,22,0,8,217,0,0,0,7,1316,5246,110,0,0,119,0
android,arober11/android-BluetoothLeGatt,764,85,249,1863,2,23,0,8,217,0,0,0,7,1316,5253,112,0,0,119,0
android,lijiancheng0614/android-BluetoothLeGatt,766,85,249,1865,2,23,0,8,217,0,0,0,7,1316,5254,112,0,0,119,0
android,inthemedium/android-BluetoothLeGatt,767,85,249,1865,2,23,0,8,217,0,0,0,7,1316,5254,112,0,0,119,0
android,TT5656/android-Camera2Raw,0,1,0,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,StarJiao/android-Camera2Raw,2,1,0,20,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
android,AqrLei/android-Camera2,10,1,0,39,0,3,0,0,0,0,0,0,109,0,13,10,0,0,7,0
android,werktag/android-Camera2Raw,12,1,0,39,0,5,0,0,0,0,0,0,109,0,14,10,0,0,7,0
android,alexvonduar/android-Camera2Raw,13,2,0,39,0,6,0,0,0,0,0,0,109,0,16,11,0,0,7,0
android,lgyjg/android-Camera2Raw,14,2,0,39,0,6,0,0,0,0,0,0,109,0,19,13,0,0,7,0
android,CallorGRP/android-Camera2Raw,28,7,2,207,0,6,0,0,0,0,0,0,109,128,54,15,0,0,9,0
android,fourwq/android-Camera2Raw,41,7,2,207,0,6,0,0,0,0,0,0,109,128,55,16,0,0,9,0
android,RoundSparrow/android-Camera2Raw,42,8,2,207,0,6,0,0,0,0,0,0,109,128,56,17,0,0,9,0
android,hywook4/android-WifiRttScan,82,0,0,58,0,0,0,0,0,0,0,0,0,2,18,7,0,0,4,0
android,Sherlokbums/android-ActionBarCompat-ShareActionProvider,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,mattintech/android-knoxdpc,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Draciel/android-testdpc,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,sridharreddysuram123/android-testdpc,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,fabiosmirmaul/android-testdpc,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,carl-wallace/android-testdpc,1,1,0,2,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0
android,darryncampbell/android-testdpc,3,1,0,5,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0
android,MaTriXy/android-testdpc,25,2,0,11,0,1,0,0,0,0,0,0,0,0,8,6,0,0,2,0
android,ain-is/android-testdpc,45,2,0,13,0,1,0,0,0,0,0,0,0,0,8,6,0,0,2,0
android,isolatorhk/android-testdpc,46,2,0,13,0,1,0,0,0,0,0,0,0,0,8,6,0,0,2,0
android,sgzmd/android-testdpc,47,3,0,15,0,1,0,0,0,0,0,0,0,0,10,8,0,0,2,0
android,blackelder7/android-PictureInPicture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,5seunghoon/android-PictureInPicture,16,4,0,117,0,0,0,0,0,0,0,0,0,109,56,2,0,0,1,0
android,babu-kaliyamoorthy/android-PictureInPicture,16,4,0,117,0,0,0,0,0,0,3,0,0,109,56,2,0,0,1,0
android,huntersjq/android-PictureInPicture,16,5,0,117,0,0,0,0,0,0,3,0,2,109,59,4,0,0,1,0
android,prashant31191/android-PictureInPicture,16,6,0,117,0,0,0,0,0,0,3,0,2,109,61,6,0,0,1,0
android,leftleg07/android-ActivitySceneTransitionBasic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,zhuxiangqing/android-ActivitySceneTransitionBasic,4,1,0,2,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0
android,WHBlueMan/android-ActivitySceneTransitionBasic,4,1,0,2,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0
android,Igor755/android-Camera2Video,2,1,0,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,superluo/android-Camera2Video,3,1,0,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,iandroids/android-Camera2Video,3,1,0,20,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0
android,andyludeveloper/android-Camera2Video,4,3,0,21,0,1,0,0,0,0,1,0,0,0,5,4,0,0,1,0
android,qvoid/android-Camera2Video,23,3,0,33,0,1,0,0,0,0,1,0,0,0,7,5,0,0,3,0
android,yaroslav-shlapak/android-Camera2Video,23,4,0,33,0,1,0,0,0,0,1,0,0,0,10,7,0,0,3,0
android,lenniea/android-Camera2Video,23,5,0,33,0,1,0,0,0,0,1,0,0,0,11,8,0,0,3,0
android,kyuhyoung/android-Camera2Video,38,5,2,34,0,1,0,0,0,0,1,0,0,108,186,9,0,0,3,0
android,kwmt/android-Camera2Video,38,6,2,34,0,1,0,0,0,0,1,0,0,108,188,11,0,0,3,0
android,wolongalick/android-Camera2Video,38,6,2,49,0,1,0,0,0,0,1,0,0,108,191,13,0,0,3,0
android,zhongwcool/android-Camera2Video,38,7,2,57,0,1,0,0,0,0,1,0,0,108,196,15,0,0,4,0
android,grf123/android-Camera2Video,39,7,2,57,0,1,0,0,0,0,1,0,0,108,196,15,0,0,4,0
android,stephenhuang8008/android-Camera2Video,39,7,2,62,0,1,0,0,0,0,1,0,0,108,199,18,0,0,4,0
android,Kevcpro/MentAlly,73,11,2,169,0,76,0,0,4,0,1,0,0,824,661,18,0,0,7,2
android,chriscborg/android-Camera2Video,75,11,2,172,0,78,0,0,4,0,1,0,0,824,661,18,0,0,8,2
android,alexvonduar/android-Camera2Video,75,13,3,182,1,81,0,2,4,0,1,0,7,824,680,21,0,0,9,2
android,readysetdev/android-Camera2Video,75,14,3,182,1,81,0,2,4,0,1,0,7,824,680,21,0,0,9,2
android,skynetlabz/android-Camera2Video,76,14,3,182,1,81,0,2,4,0,1,0,7,824,681,22,0,0,9,2
android,rclark1212/android-Camera2Video,76,15,3,191,1,82,0,2,4,0,1,0,7,824,683,23,0,0,10,2
android,TomTasche/doorguard.droid,79,16,3,194,1,82,0,2,4,0,1,0,7,824,688,24,0,0,11,2
android,anastasiia-kornilova/VideoSensorApi2,92,18,3,194,1,84,0,2,4,0,1,0,7,824,700,29,0,0,11,2
android,piyush6348/android-Camera2Video,97,20,5,259,1,84,0,2,7,0,1,0,7,951,796,29,0,0,13,2
android,cshimmin/android-Camera2Video,99,20,5,259,1,84,0,2,7,0,1,0,7,951,796,29,0,0,13,2
android,MacherLabs/dataCollectionAppAndroid,99,20,5,259,1,84,0,2,7,0,1,0,7,951,797,29,0,0,13,2
android,joseph-zhong/android-Camera2Video,105,20,5,259,1,84,0,2,7,0,1,0,7,951,797,29,0,0,13,2
android,lihp1603/android-Camera2Video,106,20,5,260,1,84,0,2,7,0,1,0,7,951,797,29,0,0,14,2
android,stqb12/android-Camera2Video,106,22,5,260,1,84,0,2,7,0,1,0,7,951,797,29,0,0,14,2
android,Errryx/android-Camera2Video,106,22,5,266,1,84,0,2,7,0,1,0,7,951,799,29,0,0,14,2
android,rkostrab/android-Camera2Video,107,22,5,267,1,84,0,2,7,0,1,0,7,951,799,29,0,0,15,2
android,ahmedjafri/android-Camera2Video,108,22,5,267,1,84,0,2,7,0,1,0,7,951,799,29,0,0,15,2
android,henvic/android-Camera2Video,112,22,5,268,1,84,0,2,7,0,1,0,7,951,802,29,0,0,16,2
android,alexismo/android-Camera2Video,113,22,5,269,1,84,0,2,7,0,1,0,7,951,802,29,0,0,17,2
android,rbrune/android-Camera2Video,115,22,5,271,1,84,0,2,7,0,1,0,7,951,802,29,0,0,17,2
android,HushengGen/android-Camera2Video,123,22,5,271,1,84,0,2,7,0,1,0,7,951,802,29,0,0,17,2
android,MatthewPlewa/android-Camera2Video,127,26,11,303,1,84,0,2,11,0,1,0,7,951,858,29,0,0,22,2
android,madhavajay/android-Camera2Video,128,26,11,303,1,84,0,2,11,0,1,0,7,951,858,29,0,0,22,2
android,touchlab/android-Camera2Video,162,27,13,328,1,86,0,2,11,0,1,0,7,951,878,34,0,0,29,2
android,dhodge229/android-Camera2Video,166,30,19,359,1,86,0,2,12,0,1,0,7,951,929,35,0,0,35,2
android,skylew83/android-Notifications,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,andre-gomes-oliveira/android-Notifications,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0
android,xpenatan/android-Notifications,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0
android,cxcbupt/android-Notifications,0,2,0,0,0,0,0,0,0,0,1,0,0,0,15,9,0,0,0,0
android,luoldrigues/android-Notifications,0,2,0,0,0,0,0,0,0,0,1,0,0,0,18,12,0,0,0,0
android,dmahely/android-BasicAccessibility,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,RaphaelCarvalho132/android-BasicAccessibility,4,0,0,10,0,1,0,0,0,0,0,0,0,0,4,4,0,0,4,0
android,ciscorucinski/android-BasicAccessibility,4,0,0,10,0,1,0,0,0,0,0,0,0,0,9,6,0,0,4,0
android,barrystaes/android-BasicAccessibility,4,0,0,10,0,1,0,0,0,0,0,0,0,0,10,7,0,0,4,0
android,niknetniko/android-XYZTouristAttractions,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,malkaviano/android-XYZTouristAttractions,51,8,2,111,0,0,0,0,34,0,0,0,14,351,525,8,0,0,0,0
android,MaTriXy/android-XYZTouristAttractions,51,8,2,111,0,0,0,0,34,0,0,0,14,351,528,11,0,0,0,0
android,kaicarver/android-XYZTouristAttractions,56,9,2,112,0,0,0,0,34,0,0,0,14,351,532,14,0,0,0,0
android,Ericliu001/android-XYZTouristAttractions,56,10,2,112,0,0,0,0,34,0,0,0,14,351,536,17,0,0,0,0
android,artBrown/android-XYZTouristAttractions,92,10,2,120,0,0,0,0,34,0,0,0,14,351,555,19,0,0,3,0
android,cs-elias-costa/android-XYZTouristAttractions,92,12,2,120,0,0,0,0,34,0,3,0,14,351,561,24,0,0,3,0
android,commons-app/ShootMe,115,15,2,121,0,2,0,0,34,0,3,0,14,351,596,38,0,0,3,0
android,colinsung/android-XYZTouristAttractions,115,15,2,121,0,2,0,0,34,0,3,0,14,351,601,43,0,0,3,0
android,st-f/android-XYZTouristAttractions,115,16,2,121,0,2,0,0,34,0,3,0,14,351,605,46,0,0,3,0
android,nazroll/android-XYZTouristAttractions,116,16,2,123,0,3,0,0,34,0,3,0,14,351,609,49,0,0,3,0
android,xpenatan/android-WearVerifyRemoteApp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,AbelDz/android-WearVerifyRemoteApp,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,xiaobaiHB/android-WearVerifyRemoteApp,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,waynepiekarski/android-AndroidTVSpeakerSample,6,0,0,6,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0
android,mjohnsullivan/android-WearDrawers,4,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
android,thejauffre/android-WatchFace,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,IgorGanapolsky/android-WatchFace,2,1,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0
android,larroy/android-WatchFace,4,1,0,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,4,0
android,dilbrent/android-WatchFace,7,1,0,45,1,2,0,0,0,0,0,0,0,0,17,9,0,0,5,0
android,freezey/android-WatchFace,57,3,0,74,1,3,0,0,3,0,0,0,0,275,114,10,0,0,11,0
android,devdev-dev/DD-AWF01,145,4,0,150,1,4,0,1,3,0,0,0,18,275,219,15,0,0,21,0
android,hth9021/android-WatchFace,150,4,0,230,1,8,0,1,3,0,0,0,18,275,229,20,0,0,25,0
android,xbao/android-WatchFace,150,4,0,230,1,8,0,1,3,0,0,0,18,275,230,21,0,0,25,0
android,deltis/android-WatchFace,150,4,0,231,1,8,0,1,3,0,0,0,18,275,231,21,0,0,26,0
android,sstoyanova/android-WatchFace,177,4,0,284,1,8,0,1,3,0,0,0,18,275,269,26,0,0,31,0
android,LouisCAD/android-WatchFace,180,4,0,284,1,8,0,1,3,0,0,0,18,275,269,26,0,0,31,0
android,odbol/android-WatchFace,183,4,0,284,1,8,0,1,3,0,0,0,18,275,272,28,0,0,31,0
android,mtrung/android-WatchFace,186,4,0,284,1,8,0,1,3,0,0,0,18,275,272,28,0,0,31,0
android,andylincoln/Moonlight-Mill-Watch-Collection,221,4,14,486,1,14,0,3,15,0,0,0,18,275,643,28,0,0,53,0
android,cartland/android-WatchFace,255,4,14,508,1,14,0,3,15,0,0,0,18,275,663,28,0,0,57,0
android,AlexBravo/android-WatchFace,255,4,14,509,1,14,0,3,15,0,0,0,18,275,664,28,0,0,58,0
android,yingding/android-DataLayer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,xpenatan/android-DataLayer,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,sratatata/android-DataLayer,6,2,0,5,0,1,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,pablo-johnson/android-AlwaysOn,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,vleushin/android-MediaEffects,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,emjei/android-DirectBoot,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,SustainableCommunityDevelopmentHub/android-DirectBoot,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,17050097616/leanback-showcase,2,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
android,Nazmul56/leanback-showcase,2,1,0,3,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0
android,Bluehexagon433/leanback-showcase,2,2,1,3,1,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0
android,niunno/leanback-showcase,3,2,1,3,1,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0
android,OuOb/leanback-showcase,8,3,1,4,1,0,0,0,1,0,0,0,0,0,6,5,0,0,2,0
android,wys484112/leanback-showcase,11,4,1,5,1,0,0,0,1,0,0,0,0,0,8,7,0,0,3,0
android,mankidal19/leanback-showcase,522,5,1,128,1,9,0,0,1,0,0,0,0,127,321,18,0,0,17,0
android,Plex-VDR-HDHomerun/leanback-showcase,567,7,1,162,1,11,0,0,1,0,0,0,0,127,335,24,0,0,20,0
android,verakern/leanback-showcase,644,8,1,163,1,11,0,0,1,0,0,0,0,127,337,26,0,0,20,0
android,lijingjiang/leanback-showcase-1,726,9,1,168,1,11,0,0,1,0,0,0,0,127,340,28,0,0,21,0
android,cxcbupt/android-MessagingService,12,1,0,30,0,0,0,0,0,0,0,0,0,106,151,1,0,0,0,0
android,liwenwei/android-MessagingService,12,1,0,30,0,0,0,0,0,0,0,0,0,106,153,2,0,0,0,0
android,hy0044/android-MessagingService,15,2,0,32,0,1,0,1,0,0,0,0,0,106,157,5,0,0,0,0
android,ritchieg9/androidtv-sample-inputs,6,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,manojitballav/mono-sample-inputs,7,2,0,7,0,2,0,0,0,0,0,0,0,1,10,4,0,0,2,0
android,Rikharthu/androidtv-sample-inputs,13,2,0,8,0,2,0,0,0,0,0,0,0,1,11,5,0,0,3,0
android,r0ro/androidtv-sample-inputs,13,2,0,9,0,2,0,0,0,0,0,0,0,1,11,5,0,0,3,0
android,erkhemee/androidtv-sample-inputs,15,3,0,9,0,2,0,0,0,0,0,0,0,1,14,8,0,0,3,0
android,correaj418/androidtv-sample-inputs,19,3,0,9,0,2,0,0,0,0,0,0,0,1,14,8,0,0,3,0
android,tam1m/SundtekTvInput,552,10,1,146,1,2,0,0,0,0,0,0,0,1,66,49,0,0,29,0
android,kevleyski/androidtv-sample-inputs,554,10,1,146,1,2,0,0,0,0,0,0,0,1,67,50,0,0,29,0
android,Fleker/androidtv-sample-inputs,558,10,1,146,1,2,0,0,0,0,0,0,0,1,67,50,0,0,29,0
android,snaptv/androidtv-sample-inputs,563,10,1,148,1,2,0,0,0,0,0,0,0,1,70,51,0,0,29,0
android,kppamy/androidtv-sample-inputs,568,12,2,187,1,2,0,0,1,0,0,0,0,1,322,51,0,0,31,0
android,MrJorgeXavier/leanback-homescreen-channels,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,DigitallyImported/android-play-publisher-api,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,j420247/android-play-publisher-api,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
android,puppup420247-org/android-play-publisher-api,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
android,krisztianleicht/android-play-publisher-api,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0
android,lin888boss/android-play-publisher-api,0,0,0,0,0,1,0,0,0,0,2,0,0,1,5,0,0,0,0,0
android,ShellyXueHan/android-play-publisher-api,6,0,0,0,0,6,0,0,0,0,2,0,0,5,34,0,0,0,0,0
android,ravindu1024/android-play-publisher-api,12,0,0,1,0,6,0,0,0,0,2,0,0,5,35,0,1,0,0,0
android,MaTriXy/android-play-publisher-api,18,0,0,1,0,8,0,0,0,0,2,0,0,7,42,0,1,0,0,0
android,dff-solutions/android-play-publisher-api,43,1,9,2,0,17,0,0,0,0,2,0,0,12,69,0,1,0,0,0
android,AnthonyNahas/android-play-publisher-api,44,1,9,2,0,17,0,0,0,0,2,0,0,12,69,0,1,0,0,0
android,cartland/android-play-publisher-api,44,1,9,2,0,17,0,0,0,0,2,0,0,12,72,0,1,0,0,0
android,UpChannel/android-play-publisher-api,50,1,9,2,0,18,0,0,0,0,2,0,0,13,73,0,1,0,0,0
android,shamanland/android-play-publisher-api,68,4,10,2,1,20,0,0,0,0,2,0,0,17,117,3,1,0,0,0
android,octohub/android-play-publisher-api,90,4,10,2,1,22,0,0,0,0,2,0,0,20,127,3,1,0,0,0
android,orangesignal/android-play-publisher-api,90,4,10,2,1,22,0,0,0,0,2,0,0,20,129,3,1,0,0,0
android,hyogij/android-play-publisher-api,90,4,10,2,1,23,0,0,0,0,2,0,0,20,129,3,1,0,0,0
android,https-justin3687-business-site/androidtv-Leanback,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
android,bennettpeter/android-MythTV-Leanfront,487,2,0,94,0,21,0,1,0,3,2,0,0,0,339,15,0,0,8,0
android,xavieryao/androidtv-thu-iptv,494,2,0,94,0,23,0,1,0,3,2,0,0,0,340,16,0,0,8,0
android,foodpoison/androidtv-Leanback,501,2,0,94,0,23,0,1,0,3,2,0,0,1,342,18,0,0,8,0
android,franciscoaleixo/androidtv-Leanback,504,2,0,95,0,23,0,1,0,3,2,0,0,1,342,18,0,0,8,0
android,syslogic/androidtv-Leanback,504,3,0,95,0,23,0,1,0,3,2,0,0,1,345,21,0,0,8,0
android,moloccoGymondo/androidtv-Leanback,506,4,0,96,0,23,0,1,0,3,2,0,0,1,347,23,0,0,8,0
android,LLin233/androidtv-Leanback,518,5,0,101,0,24,0,1,0,3,2,0,0,1,349,25,0,0,9,0
android,bluepine/androidtv-Leanback,529,5,0,102,0,24,0,1,0,3,2,0,0,1,352,28,0,0,9,0
android,drkraenk/c3tv,554,5,0,109,0,24,0,1,0,3,2,0,0,1,354,30,0,0,10,0
android,stevokk/androidtv-Leanback,558,5,0,109,0,24,0,1,0,3,2,0,0,1,355,31,0,0,10,0
android,mstarvid/androidtv-Leanback,604,6,0,128,0,24,0,1,0,3,2,0,0,1,361,37,0,0,15,0
android,seventhmoon/androidtv-Leanback,606,6,0,128,0,24,0,1,0,3,2,0,0,1,361,37,0,0,15,0
android,colinsung/androidtv-Leanback,632,6,0,132,0,26,0,1,0,5,2,0,0,1,372,44,0,0,18,0
android,thyberg/androidtv-Leanback,695,6,0,144,0,26,0,1,0,5,2,0,0,13,388,46,0,0,20,0
android,akuttyd/androidtv-Leanback,742,6,0,165,0,26,0,1,0,5,2,0,0,13,453,48,0,0,23,0
