numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod,readability
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
9,68.1111111111111,2.25,0.0002299578174845212
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
4,17.25,1.0,0.34637442603707314
7,90.42857142857143,1.3625,0.0007528434507548809
4,17.25,1.0,0.34637442603707314
37,19.35135135135135,1.3731343283582091,0.3674767699935851
6,147.16666666666666,2.5106382978723403,0.02585746596256892
6,147.16666666666666,2.5106382978723403,0.02585746596256892
18,29.277777777777782,1.3818181818181818,0.16085711397722158
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
26,103.23076923076924,1.5102880658436213,4.0451957969568095e-05
2,9.5,1.0,0.5242120921611786
2,9.5,1.0,0.5242120921611786
12,50.41666666666666,0.923809523809524,0.04883151901109765
59,40.2542372881356,1.1954545454545455,0.0016952416542878024
59,40.2542372881356,1.1954545454545455,0.0016952416542878024
35,78.08571428571429,1.874074074074074,0.033804953170640924
12,50.41666666666666,0.923809523809524,0.04883151901109765
12,50.41666666666666,0.923809523809524,0.04883151901109765
15,23.066666666666666,0.9375,0.09138110350516702
15,23.066666666666666,0.9375,0.09138110350516702
135,133.94074074074075,1.9247148288973384,0.021242449224465186
26,103.23076923076924,1.5102880658436213,4.0451957969568095e-05
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
26,24.461538461538463,0.9333333333333332,0.10360096970655902
26,24.461538461538463,0.9333333333333332,0.10360096970655902
26,24.461538461538463,0.9333333333333332,0.10360096970655902
26,24.461538461538463,0.9333333333333332,0.10360096970655902
37,25.02702702702703,0.9318181818181818,0.10855496951793417
37,25.02702702702703,0.9318181818181818,0.10855496951793417
15,89.86666666666666,2.833333333333333,0.0
15,89.86666666666666,2.833333333333333,0.0
135,133.97037037037038,1.9247148288973384,0.02124133320639548
135,134.01481481481483,1.9247148288973384,0.02124133320639548
37,25.02702702702703,0.9318181818181818,0.10855496951793417
135,133.77037037037036,1.925361766945925,0.02124133320639548
135,133.74814814814815,1.9239543726235744,0.02124133320639548
3,21.33333333333333,1.0,0.20992714151119196
3,21.33333333333333,1.0,0.20992246254657707
37,25.02702702702703,0.9318181818181818,0.10855496951793417
135,133.7925925925926,1.9239543726235744,0.02124133320639548
37,25.02702702702703,0.9318181818181818,0.10855496951793417
135,133.77037037037036,1.925361766945925,0.02124133320639548
37,25.02702702702703,0.9318181818181818,0.10855496951793417
37,25.02702702702703,0.9318181818181818,0.10855496951793417
37,25.02702702702703,0.9318181818181818,0.10855496951793417
18,29.277777777777782,1.3818181818181818,0.16085711397722158
4,132.0,2.264705882352941,0.0
19,48.05263157894736,1.8387096774193548,0.0056770468363538384
100,26.44,1.7170731707317073,0.1737644031769014
135,133.74814814814815,1.926067073170732,0.0212425065654787
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
37,25.02702702702703,0.9318181818181818,0.10855496951793417
4,132.0,2.264705882352941,0.0
20,31.65,1.1022727272727273,0.09791857594245812
19,48.05263157894736,1.8387096774193548,0.0056770468363538384
19,48.05263157894736,1.8387096774193548,0.0056770468363538384
19,48.05263157894736,1.8387096774193548,0.0056770468363538384
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
12,50.41666666666666,0.923809523809524,0.04883151901109765
135,133.74814814814815,1.926067073170732,0.0212425065654787
135,133.74814814814815,1.926067073170732,0.0212425065654787
135,133.85185185185185,1.9277016742770168,0.021943231654694063
135,133.74814814814815,1.926067073170732,0.0212425065654787
135,133.85185185185185,1.9277016742770168,0.021943231654694063
0,0.0,0.0,0.0
135,133.71851851851852,1.926067073170732,0.0212425065654787
0,0.0,0.0,0.0
5,15.8,1.2,0.11846261780010535
6,19.83333333333333,1.375,0.31599165064593154
5,17.6,1.0,0.4405743036419153
7,10.571428571428571,1.0,0.6607428097299167
4,34.5,0.9285714285714286,0.20935137569904327
8,71.0,1.0217391304347827,0.08635778634925373
8,71.0,1.0217391304347827,0.08635778634925373
11,40.81818181818182,1.319148936170213,0.16308184793557634
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
12,50.41666666666666,0.923809523809524,0.04883151901109765
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.45,1.7170731707317073,0.17376359457994112
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.44,1.7170731707317073,0.1737644031769014
100,26.45,1.7170731707317073,0.17376359457994112
198,54.792929292929294,1.0975177304964538,0.050331588080617364
12,50.41666666666666,0.923809523809524,0.04883151901109765
15,90.26666666666668,2.863636363636364,0.0
8,99.0,1.3963963963963963,0.0037214580224826928
15,90.26666666666668,2.863636363636364,0.0
15,90.2,2.863636363636364,0.0
15,90.26666666666668,2.863636363636364,0.0
12,50.41666666666666,0.923809523809524,0.04883151901109765
3,66.66666666666667,1.6666666666666667,0.0
3,66.66666666666667,1.6666666666666667,0.0
15,89.26666666666668,2.803030303030303,0.0
15,90.26666666666668,2.863636363636364,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
135,133.7037037037037,1.926067073170732,0.021943231654694063
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
135,133.85185185185185,1.9277016742770168,0.021943231654694063
20,31.65,1.1022727272727273,0.09791857594245812
135,133.85185185185185,1.9277016742770168,0.021943231654694063
198,54.67171717171718,1.0975177304964538,0.011896187575819731
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
20,31.65,1.1022727272727273,0.09791857594245812
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
20,31.65,1.1022727272727273,0.09791857594245812
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
198,60.70707070707071,1.0975177304964538,0.011732542562263788
198,60.70707070707071,1.0975177304964538,0.011732542562263788
3,66.66666666666667,1.6666666666666667,0.0
20,31.65,1.1022727272727273,0.09791857594245812
135,133.85185185185185,1.9277016742770168,0.021943231654694063
135,133.85185185185185,1.9277016742770168,0.021943231654694063
100,26.45,1.7170731707317073,0.17376359457994112
198,60.70707070707071,1.0975177304964538,0.011732542562263788
135,133.9111111111111,1.9277016742770168,0.021942216976593182
198,60.70707070707071,1.0975177304964538,0.011732542562263788
135,133.85185185185185,1.9277016742770168,0.021943231654694063
135,133.9111111111111,1.9277016742770168,0.021942216976593182
135,133.9111111111111,1.9277016742770168,0.021942216976593182
135,133.9111111111111,1.9277016742770168,0.021942216976593182
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
35,78.08571428571429,1.874074074074074,0.033804953170640924
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
135,133.88148148148147,1.9277016742770168,0.021942216976593182
200,60.985,1.096830985915493,0.011615217136641149
201,61.587064676616926,1.0903562119895742,0.011557429986707609
201,61.587064676616926,1.0903562119895742,0.011557429986707609
202,61.737623762376245,1.088159031979257,0.011510203918168382
202,62.17326732673267,1.0877042132416166,0.011500214986773416
203,62.334975369458135,1.084543125533732,0.011443563681419851
203,62.0,1.084543125533732,0.011443563681419851
3,75.66666666666667,0.9666666666666668,0.0
35,78.08571428571429,1.874074074074074,0.033804953170640924
203,62.0,1.084543125533732,0.011443563681419851
0,0.0,0.0,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
4,79.0,0.9767441860465116,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
5,15.8,1.2,0.11846261780010535
4,34.5,0.9285714285714286,0.20935137569904327
6,19.83333333333333,1.375,0.31599165064593154
5,17.6,1.0,0.4405743036419153
7,10.571428571428571,1.0,0.6607428097299167
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
0,0.0,0.0,0.0
3,75.66666666666667,0.9666666666666668,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
2,100.5,1.5625,0.0
20,31.65,1.1022727272727273,0.09791857594245812
35,78.08571428571429,1.874074074074074,0.033804953170640924
11,53.18181818181818,2.0,0.0814620415701277
35,78.08571428571429,1.874074074074074,0.033804953170640924
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
3,75.66666666666667,0.9666666666666668,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
3,75.66666666666667,0.9666666666666668,0.0
100,26.45,1.7170731707317073,0.17376359457994112
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
3,75.66666666666667,0.9666666666666668,0.0
24,107.91666666666669,3.065217391304348,0.0
24,107.91666666666669,3.065217391304348,0.0
0,0.0,0.0,0.0
203,62.0,1.084543125533732,0.011443563681419851
203,62.0,1.084543125533732,0.011443563681419851
203,62.0,1.084543125533732,0.011443563681419851
203,62.0,1.084543125533732,0.011443563681419851
42,51.11904761904761,1.067901234567901,0.08699255448127155
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,126.5,1.875,0.0
2,126.5,1.875,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
4,126.25,1.875,0.0
4,126.25,1.875,0.0
4,98.25,1.7,0.0
4,98.25,1.7,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
5,87.6,1.7441860465116281,0.0
2,126.0,1.875,0.0
2,126.0,1.875,0.0
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.45,1.7170731707317073,0.17376359457994112
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
100,26.52,1.6216216216216215,0.17103317589251674
2,126.0,1.875,0.0
2,126.0,1.875,0.0
100,26.55,1.6216216216216215,0.16144434170622846
20,31.65,1.1022727272727273,0.09791857594245812
100,26.78,1.6079295154185025,0.15959570294304284
100,26.78,1.6079295154185025,0.15959570294304284
100,26.78,1.6079295154185025,0.15959509155305568
100,26.78,1.6079295154185025,0.15959509155305568
100,26.78,1.6079295154185025,0.15959509155305568
100,26.83,1.6079295154185025,0.15797830269264526
100,26.96,1.6025641025641026,0.16072035316319672
100,26.96,1.6025641025641026,0.16072035316319672
100,26.96,1.6025641025641026,0.16072035316319672
100,26.96,1.6025641025641026,0.16072035316319672
100,27.18,1.6,0.16109449966053946
100,27.38,1.5951417004048585,0.16251238135933818
100,27.57,1.5719844357976651,0.16117932651330194
100,27.38,1.5951417004048585,0.16247214933238865
100,26.96,1.6025641025641026,0.1606801211362472
100,26.96,1.6025641025641026,0.1606801211362472
100,27.38,1.5951417004048585,0.16247214933238865
100,27.38,1.5951417004048585,0.16247214933238865
100,27.57,1.5719844357976651,0.16117932651330194
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.16093267522483073
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
27,105.66666666666669,3.2604166666666665,0.0
28,108.32142857142857,3.4387755102040822,0.0
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
5,26.2,1.4285714285714286,0.2488363716751337
2,141.0,1.875,0.0
2,141.0,1.875,0.0
27,105.66666666666669,3.2604166666666665,0.0
3,66.66666666666667,1.6666666666666667,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
11,38.36363636363637,1.8571428571428568,0.01422335177035579
100,28.27,1.5206896551724138,0.1306558745104121
13,155.30769230769232,1.7061855670103092,9.991308056319562e-06
203,62.0,1.084543125533732,0.011443563681419851
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.34,1.5171232876712328,0.133660557224066
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.27,1.5206896551724138,0.1306558745104121
100,28.34,1.5171232876712328,0.133660557224066
100,28.27,1.5206896551724138,0.1306558745104121
100,28.56,1.5221843003412967,0.13352557068748866
100,28.73,1.5083612040133783,0.1329317217382777
100,28.27,1.5206896551724138,0.1306558745104121
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
59,40.271186440677965,1.1963470319634704,0.0016952416542878024
2,1299.5,3.844444444444445,0.0
2,1244.0,3.8222222222222224,0.0
2,1240.0,3.8222222222222224,0.0
2,1263.5,3.793478260869565,0.0
2,1263.5,3.771739130434783,0.0
2,1259.5,3.771739130434783,0.0
2,1241.0,3.791208791208791,0.0
2,1299.5,3.844444444444445,0.0
2,1244.0,3.791208791208791,0.0
2,1238.5,3.791208791208791,0.0
2,1306.5,3.8666666666666663,0.0
2,1313.0,3.7802197802197797,0.0
2,1255.5,3.8021978021978016,0.0
2,1305.5,3.8461538461538463,0.0
3,939.0,3.596330275229358,0.0
3,941.6666666666665,3.6454545454545455,0.0
3,945.6666666666665,3.596330275229358,0.0
2,1286.5,3.855555555555556,0.0
2,1296.0,3.8351648351648353,0.0
2,1281.0,3.8021978021978016,0.0
2,1248.0,3.7802197802197797,0.0
2,1272.5,3.791208791208791,0.0
2,1325.5,3.8461538461538463,0.0
2,1257.0,3.771739130434783,0.0
2,1272.5,3.7802197802197797,0.0
2,1257.0,3.7802197802197797,0.0
2,1264.0,3.7802197802197797,0.0
2,1235.5,3.811111111111111,0.0
2,1298.0,3.8021978021978016,0.0
2,1248.5,3.815217391304348,0.0
2,1269.0,3.760869565217391,0.0
2,1264.5,3.7692307692307687,0.0
2,1268.0,3.844444444444445,0.0
2,1268.0,3.8666666666666663,0.0
2,1272.5,3.8666666666666663,0.0
2,1271.0,3.8666666666666663,0.0
2,1263.5,3.844444444444445,0.0
2,1281.5,3.8666666666666663,0.0
2,1270.0,3.844444444444445,0.0
2,1260.0,3.7802197802197797,0.0
2,1286.5,3.868131868131868,0.0
2,1258.5,3.791208791208791,0.0
2,1297.0,3.8571428571428568,0.0
2,1270.5,3.811111111111111,0.0
2,1274.0,3.844444444444445,0.0
2,1332.0,4.011111111111111,0.0
2,1285.5,3.8222222222222224,0.0
2,1269.0,3.811111111111111,0.0
2,1264.5,3.811111111111111,0.0
2,1262.5,3.811111111111111,0.0
2,1258.0,3.741935483870968,0.0
2,1284.5,3.879120879120879,0.0
2,1281.0,3.824175824175824,0.0
2,1299.0,3.6597938144329896,0.0
2,1261.5,3.6354166666666665,0.0
2,1318.5,3.7157894736842105,0.0
2,1347.0,3.7291666666666665,0.0
2,1311.5,3.6875,0.0
2,1272.0,3.752688172043011,0.0
2,1262.5,3.8021978021978016,0.0
2,1296.5,3.879120879120879,0.0
2,1255.0,3.8222222222222224,0.0
2,1262.5,3.844444444444445,0.0
2,1250.0,3.8,0.0
2,1263.5,3.791208791208791,0.0
2,1293.5,3.791208791208791,0.0
2,1267.0,3.844444444444445,0.0
2,1275.5,3.811111111111111,0.0
2,1290.0,3.791208791208791,0.0
2,1310.5,3.731182795698925,0.0
2,1275.0,3.752688172043011,0.0
2,1257.5,3.8222222222222224,0.0
2,1261.0,3.844444444444445,0.0
2,1272.0,3.811111111111111,0.0
2,1295.0,3.771739130434783,0.0
2,1271.0,3.791208791208791,0.0
2,1268.5,3.811111111111111,0.0
2,1265.0,3.844444444444445,0.0
2,1278.0,3.673684210526316,0.0
2,1257.5,3.8222222222222224,0.0
2,1329.5,3.813186813186813,0.0
4,784.25,3.660869565217392,0.0
2,1274.0,3.811111111111111,0.0
2,1309.5,3.731182795698925,0.0
2,1257.5,3.791208791208791,0.0
2,1275.5,3.752688172043011,0.0
2,1288.5,3.5148514851485153,0.0
2,1265.5,3.7692307692307687,0.0
2,1318.5,3.813186813186813,0.0
2,1253.0,3.7802197802197797,0.0
2,1304.0,3.7802197802197797,0.0
2,1252.5,3.7802197802197797,0.0
2,1255.5,3.7802197802197797,0.0
2,1244.5,3.758241758241758,0.0
2,1274.0,3.8021978021978016,0.0
2,1256.0,3.791208791208791,0.0
2,1276.5,3.791208791208791,0.0
2,1251.5,3.7802197802197797,0.0
2,1293.5,3.7802197802197797,0.0
2,1262.0,3.8666666666666663,0.0
2,1302.0,3.838709677419355,0.0
4,782.5,3.701754385964912,0.0
4,785.75,3.701754385964912,0.0
3,911.6666666666665,3.6261682242990654,0.0
4,826.5,3.798245614035088,0.0
3,912.6666666666665,3.6261682242990654,0.0
3,907.0,3.5981308411214954,0.0
4,829.25,3.8070175438596485,0.0
2,1250.0,3.8222222222222224,0.0
2,1255.0,3.8222222222222224,0.0
2,1247.5,3.811111111111111,0.0
4,831.75,3.7894736842105265,0.0
2,1239.5,3.8021978021978016,0.0
2,1271.0,3.791208791208791,0.0
2,1274.5,3.791208791208791,0.0
2,1345.0,3.8021978021978016,0.0
2,1329.0,3.8461538461538463,0.0
2,1366.0,3.813186813186813,0.0
2,1261.5,3.7802197802197797,0.0
2,1313.0,3.791208791208791,0.0
2,1284.0,3.8021978021978016,0.0
2,1296.0,3.791208791208791,0.0
2,1258.0,3.8021978021978016,0.0
2,1283.5,3.8461538461538463,0.0
2,1303.0,3.8351648351648353,0.0
2,1238.0,3.3932584269662924,0.0
2,1309.0,3.771739130434783,0.0
2,1289.5,3.653061224489796,0.0
3,127.33333333333331,1.95,0.0
11,40.81818181818182,1.319148936170213,0.16308184793557634
11,40.81818181818182,1.319148936170213,0.16308184793557634
11,40.81818181818182,1.319148936170213,0.16308184793557634
35,78.08571428571429,1.874074074074074,0.033804953170640924
26,103.23076923076924,1.5102880658436213,4.1879482943421375e-05
4,155.5,1.973684210526316,0.0
4,155.5,1.973684210526316,0.0
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
100,28.73,1.5083612040133783,0.1329317217382777
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
