full_name,Buse Readability correlation,Buse Readability pvalue,framework,Java correlation,Java pvalue,Classes correlation,Classes pvalue,Packages correlation,Packages pvalue,LOC correlation,LOC pvalue,PL correlation,PL pvalue,RFC correlation,RFC pvalue,CLOC correlation,CLOC pvalue,CBO correlation,CBO pvalue,NOC correlation,NOC pvalue,LCOM correlation,LCOM pvalue,WMC correlation,WMC pvalue,DIT correlation,DIT pvalue,Class Variables correlation,Class Variables pvalue,Class Methods correlation,Class Methods pvalue,NIM correlation,NIM pvalue,NIV correlation,NIV pvalue,Local Methods correlation,Local Methods pvalue,Methods correlation,Methods pvalue,Default Methods correlation,Default Methods pvalue,Private Methods correlation,Private Methods pvalue,Protected Methods correlation,Protected Methods pvalue,Public Methods correlation,Public Methods pvalue,BLOC correlation,BLOC pvalue,Declarative Line of Code correlation,Declarative Line of Code pvalue,Executable Line of Code correlation,Executable Line of Code pvalue,Statements correlation,Statements pvalue,Declarative Statements correlation,Declarative Statements pvalue,Executable Statements correlation,Executable Statements pvalue,Comment to Code Ratio correlation,Comment to Code Ratio pvalue,questions correlation,questions pvalue
googlearchive/friendlyping,,,googlearchive,0.6726334887532003,6.189536141392179e-10,0.6726334887532003,6.189536141392179e-10,0.6292146867270518,1.5277387140928762e-08,-0.523159380141378,6.581033797260461e-06,-0.5717055332415846,5.33288973997825e-07,-0.5717055332415846,5.33288973997825e-07,-0.4287791499311884,0.0003281055343922451,-0.5717055332415846,5.33288973997825e-07,-0.2858527666207923,0.0199820217462246,-0.7146319165519807,1.5974070273524693e-11,-0.37368527152955566,0.001997353525533479,-0.6726334887532003,6.189536141392179e-10,0.7146319165519807,1.5974070273524693e-11,0.523159380141378,6.581033797260461e-06,-0.2858527666207923,0.0199820217462246,-0.7146319165519807,1.5974070273524693e-11,-0.2858527666207923,0.0199820217462246,-0.5717055332415846,5.33288973997825e-07,,,-0.2858527666207923,0.0199820217462246,0.5717055332415846,5.33288973997825e-07,-0.523159380141378,6.581033797260461e-06,-0.5717055332415846,5.33288973997825e-07,-0.2858527666207923,0.0199820217462246,-0.5717055332415846,5.33288973997825e-07,-0.4287791499311884,0.0003281055343922451,-0.2858527666207923,0.0199820217462246,-0.4287791499311884,0.0003281055343922451,-0.37368527152955566,0.001997353525533479,0.9999999999999999,0.0
googlearchive/android-credentials,,,googlearchive,0.8618635455230699,1.5405006597379874e-20,0.8501567694229024,1.7227654365912427e-19,0.8618635455230699,1.5405006597379874e-20,-0.7615353414918019,1.1400131593199376e-13,-0.7422156550690291,9.928434107752256e-13,-0.8926649713604525,7.850368665120176e-24,-0.5601145425314745,1.0077717509584698e-06,-0.3368670579855965,0.005678882603023805,0.8437351939884843,5.946122578059667e-19,0.5899729103831722,1.858742725023213e-07,-0.8993157524834955,1.1261006082427506e-24,-0.8437351939884843,5.946122578059667e-19,-0.524379891668692,6.207135234824231e-06,-0.26939616848596293,0.02871466142664595,-0.9294967693277675,2.0173161551142506e-29,0.4290288130389232,0.0003251963808589925,-0.8926649713604525,7.850368665120176e-24,-0.8926649713604525,7.850368665120176e-24,0.8437351939884843,5.946122578059667e-19,-0.7789010191209955,1.3587357626058388e-14,0.8302142044621602,6.791240392937257e-18,-0.8810742931346387,1.7381151496509504e-22,-0.7124277896864399,1.9666840420042415e-11,-0.800485335845964,7.275205552658461e-16,-0.5623162512417683,8.946763538124329e-07,-0.5439394332839652,2.3550960552333088e-06,-0.45454563560707645,0.0001260940399704027,-0.5623162512417683,8.946763538124329e-07,-0.573962691349172,4.697850748585006e-07,1.0,0.0
googlearchive/android-FingerprintDialog,,,googlearchive,-0.7233521512272131,1.0041394753207162e-11,-0.7233521512272131,1.0041394753207162e-11,,,0.9034466107320342,7.3936847915852745e-25,0.9034466107320342,7.3936847915852745e-25,-0.7374856652149487,2.444518413765482e-12,0.7349061470893066,3.184764855639073e-12,0.5920328952054519,2.054738967957263e-07,,,-0.7374856652149487,2.444518413765482e-12,0.7243229160050549,9.138159733731827e-12,-0.487511236756237,3.8088065534119965e-05,0.7125608408739503,2.789403170791333e-11,,,-0.7374856652149487,2.444518413765482e-12,0.7362569856245554,2.773839988463907e-12,-0.7374856652149487,2.444518413765482e-12,-0.7374856652149487,2.444518413765482e-12,0.7321730785014195,4.201064053809338e-12,0.4894843881547064,3.504146940365172e-05,0.7351715327883428,3.09969722596696e-12,-0.7257136216183564,7.978349537895462e-12,0.7269685095144398,7.053681668823036e-12,0.7269685095144398,7.053681668823036e-12,0.9034823334979377,7.312043737926021e-25,0.9056254926902929,3.726064631327185e-25,0.9056254926902929,3.726064631327185e-25,0.9034466107320342,7.3936847915852745e-25,-0.7126371684253225,2.7697713869923077e-11,0.9999999999999998,0.0
googlearchive/android-RuntimePermissions,,,googlearchive,-0.9325993320759656,1.400380348158047e-29,-0.8890014298439702,4.7720297916515345e-23,-0.8890014298439702,4.7720297916515345e-23,0.6247070306685428,2.6733780222693196e-08,-0.9167585471366476,8.484070562964868e-27,-0.916837619925724,8.243870437868027e-27,-0.9167585471366476,8.484070562964868e-27,0.8890014298439702,4.7720297916515345e-23,-0.916837619925724,8.243870437868027e-27,-0.916837619925724,8.243870437868027e-27,-0.9167585471366476,8.484070562964868e-27,0.916837619925724,8.243870437868027e-27,-0.916837619925724,8.243870437868027e-27,-0.916837619925724,8.243870437868027e-27,-0.916837619925724,8.243870437868027e-27,0.6246927512036289,2.6758999355233162e-08,-0.916837619925724,8.243870437868027e-27,-0.916837619925724,8.243870437868027e-27,,,0.9514301668234374,6.139611533011699e-34,-0.9506194040055223,1.0216208220669577e-33,-0.916837619925724,8.243870437868027e-27,-0.9167585471366476,8.484070562964868e-27,-0.916837619925724,8.243870437868027e-27,0.9307301057573574,3.22165428354651e-29,-0.9167585471366476,8.484070562964868e-27,-0.916837619925724,8.243870437868027e-27,-0.7502889125069145,6.273652929310289e-13,-0.9168396200106556,8.237880721754208e-27,1.0,0.0
googlearchive/android-ActiveNotifications,,,googlearchive,,,,,,,0.4605661864718383,0.00011315092915743034,0.6839612783652524,3.38447770644889e-10,0.6839612783652524,3.38447770644889e-10,0.4605661864718383,0.00011315092915743034,0.4605661864718383,0.00011315092915743034,,,0.6839612783652524,3.38447770644889e-10,0.6839612783652524,3.38447770644889e-10,,,0.4605661864718383,0.00011315092915743034,,,0.6839612783652524,3.38447770644889e-10,-0.4605661864718383,0.00011315092915743034,0.6839612783652524,3.38447770644889e-10,0.6839612783652524,3.38447770644889e-10,,,0.6941786931122379,1.4341913595705304e-10,0.4605661864718383,0.00011315092915743034,0.4605661864718383,0.00011315092915743034,0.6839612783652524,3.38447770644889e-10,0.03599796201922381,0.7758848582809443,0.03599796201922381,0.7758848582809443,0.4605661864718383,0.00011315092915743034,0.4605661864718383,0.00011315092915743034,0.6839612783652524,3.38447770644889e-10,0.4605661864718383,0.00011315092915743034,1.0,0.0
googlearchive/android-Camera2Raw,,,googlearchive,,,0.4199619627493958,0.0004964572435779248,,,0.45007879830915287,0.00016877602719018967,0.45007879830915287,0.00016877602719018967,-0.4199619627493958,0.0004964572435779248,-0.1990336144198835,0.11195373845742468,0.45007879830915287,0.00016877602719018967,,,-0.41940450346661184,0.0005060012439430173,0.2641422180464175,0.03348809793631111,0.4199619627493958,0.0004964572435779248,0.49776324424206514,2.4559360255691618e-05,-0.41940450346661184,0.0005060012439430173,-0.4202018504313773,0.0004924008743457195,-0.4199619627493958,0.0004964572435779248,-0.41940450346661184,0.0005060012439430173,-0.4199619627493958,0.0004964572435779248,,,0.4199619627493958,0.0004964572435779248,-0.4199619627493958,0.0004964572435779248,-0.4199619627493958,0.0004964572435779248,0.43372574028103283,0.00030699210550377143,0.43372574028103283,0.00030699210550377143,0.2638847979828677,0.03366735951569195,0.26433575462994746,0.03335384872703615,-0.1990336144198835,0.11195373845742468,0.2641422180464175,0.03348809793631111,-0.8552230375437353,1.2093641334574008e-19,0.9999999999999998,0.0
googlearchive/android-DirectShare,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/android-AsymmetricFingerprintDialog,,,googlearchive,-0.20921230731604054,0.10865438856822607,-0.20921230731604054,0.10865438856822607,-0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.7659165263758487,1.0071538434973117e-12,0.20921230731604054,0.10865438856822607,0.7659165263758487,1.0071538434973117e-12,0.20921230731604054,0.10865438856822607,,,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,-0.20921230731604054,0.10865438856822607,,,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,,,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,-0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,-0.20921230731604054,0.10865438856822607,0.20921230731604054,0.10865438856822607,0.7659165263758487,1.0071538434973117e-12,1.0,0.0
googlearchive/android-WearCompanionLibrary,,,googlearchive,,,0.45280841532916305,0.00031701884308119114,,,0.45274274174492696,0.00031773560283872824,0.45274274174492696,0.00031773560283872824,0.3233876726749479,0.012476594555465221,-0.45274274174492696,0.00031773560283872824,-0.45280841532916305,0.00031701884308119114,-0.45280841532916305,0.00031701884308119114,-0.45280841532916305,0.00031701884308119114,0.3233876726749479,0.012476594555465221,0.45280841532916305,0.00031701884308119114,-0.45280841532916305,0.00031701884308119114,-0.45280841532916305,0.00031701884308119114,0.3233876726749479,0.012476594555465221,-0.45280841532916305,0.00031701884308119114,0.3233876726749479,0.012476594555465221,0.3233876726749479,0.012476594555465221,0.3233876726749479,0.012476594555465221,-0.45280841532916305,0.00031701884308119114,-0.45280841532916305,0.00031701884308119114,0.35866632787585123,0.0052791322265704895,0.45274274174492696,0.00031773560283872824,-0.45274274174492696,0.00031773560283872824,0.45274274174492696,0.00031773560283872824,0.35866632787585123,0.0052791322265704895,0.45274274174492696,0.00031773560283872824,0.35866632787585123,0.0052791322265704895,-0.45274274174492696,0.00031773560283872824,1.0,0.0
googlearchive/android-WclDemoSample,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/android-MultiWindowPlayground,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/android-DirectBoot,,,googlearchive,,,-0.7911070345636262,6.616326405244584e-13,,,0.657290546613389,5.009089315776119e-08,0.657290546613389,5.009089315776119e-08,0.7911070345636262,6.616326405244584e-13,0.7812738044705442,1.957841940902853e-12,0.7812738044705442,1.957841940902853e-12,,,0.7911070345636262,6.616326405244584e-13,0.7984446573160505,2.83365674748552e-13,-0.7911070345636262,6.616326405244584e-13,0.7812738044705442,1.957841940902853e-12,0.7911070345636262,6.616326405244584e-13,-0.7911070345636262,6.616326405244584e-13,0.7911070345636262,6.616326405244584e-13,0.7911070345636262,6.616326405244584e-13,0.7911070345636262,6.616326405244584e-13,,,,,-0.7911070345636262,6.616326405244584e-13,0.7911070345636262,6.616326405244584e-13,0.7911070345636262,6.616326405244584e-13,0.7812738044705442,1.957841940902853e-12,0.657290546613389,5.009089315776119e-08,0.657290546613389,5.009089315776119e-08,0.7812738044705442,1.957841940902853e-12,0.657290546613389,5.009089315776119e-08,0.7812738044705442,1.957841940902853e-12,1.0,0.0
googlearchive/android-ScopedDirectoryAccess,,,googlearchive,,,0.6783274721602849,1.2681921383124202e-08,,,0.7654840526784188,9.996759921042953e-12,0.7654840526784188,9.996759921042953e-12,-0.6783274721602849,1.2681921383124202e-08,0.7654840526784188,9.996759921042953e-12,0.6783274721602849,1.2681921383124202e-08,,,-0.45929043160705124,0.0004199341242360456,-0.1939946879953597,0.1558464747062542,0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,0.7654840526784188,9.996759921042953e-12,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,,,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,-0.6783274721602849,1.2681921383124202e-08,0.7654840526784188,9.996759921042953e-12,0.7654840526784188,9.996759921042953e-12,0.7654840526784188,9.996759921042953e-12,0.7654840526784188,9.996759921042953e-12,0.7654840526784188,9.996759921042953e-12,-0.6783274721602849,1.2681921383124202e-08,1.0,0.0
googlearchive/leanback-showcase,,,googlearchive,0.8332897462997481,9.865628957436219e-15,0.8323131262697779,1.1308201851785448e-14,0.8295874357920708,1.647486088590893e-14,-0.08535761864454465,0.543382597101322,0.07366364584718255,0.6001360910943903,-0.8102749577953299,1.985494672703057e-13,0.6266731893561786,5.17047339503382e-07,0.12391838915914376,0.3766735841591935,-0.8323131262697779,1.1308201851785448e-14,-0.8017376492872103,5.46147807209569e-13,-0.20024356644945351,0.1505360854181006,-0.689890337518184,1.1032318767338932e-08,0.7639650226902398,2.8423408812148967e-11,0.609797114398268,1.2545760165823473e-06,-0.554254973580909,1.6632253505164132e-05,-0.5297350293773566,4.523003444861824e-05,-0.554254973580909,1.6632253505164132e-05,-0.8102749577953299,1.985494672703057e-13,0.8297320795115092,1.6151826900377244e-14,-0.5298343004065208,4.505418829481144e-05,-0.16575364758650038,0.23556036747992537,-0.8025318175205238,4.981211387649461e-13,0.9112287297528717,2.7489047761433068e-21,-0.08778862374220416,0.5319187310930199,-0.08477082431062684,0.5461675024198063,-0.19680662820793493,0.15781281464151023,-0.17962193700034185,0.19810040159185874,-0.19915380554360615,0.15281594779347885,0.26038998567602933,0.059687835356773196,0.9999999999999999,0.0
googlearchive/android-AccelerometerPlay,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999998,0.0
googlearchive/android-Notifications,,,googlearchive,0.05268024431046752,0.7192271974771853,0.0,1.0,0.11098661682987522,0.44773273857227447,0.0,1.0,0.04799247850296699,0.7433173053699893,0.12837049316631025,0.3793791260320172,0.17597242117754563,0.22648128164276585,0.17618338368743047,0.22591616928689376,0.052941209182665316,0.7178937674920287,-0.0802315582289439,0.5836869363067012,-0.03209262329157756,0.8267238019712035,0.14048584553638002,0.335647830219745,-0.14048584553638002,0.335647830219745,0.0,1.0,0.0,1.0,-0.14048584553638002,0.335647830219745,0.0,1.0,0.12837049316631025,0.3793791260320172,0.052682192076142505,0.7192172420753253,-0.14048584553638002,0.335647830219745,0.0,1.0,0.0,1.0,-0.08004643386507083,0.5845582696896752,0.0,1.0,0.0,1.0,-0.032018573546028335,0.8271174939315397,-0.032033342488623724,0.8270389701942458,-0.08004643386507083,0.5845582696896752,0.17618338368743047,0.22591616928689376,0.9999999999999998,0.0
googlearchive/android-CommitContentSampleApp,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/android-ConstraintLayoutExamples,,,googlearchive,0.892930429370805,1.681348192044307e-16,0.892930429370805,1.681348192044307e-16,0.8267137036630187,2.6321259025892176e-12,0.9206135443452115,3.5924546256720037e-19,0.8085847144805071,1.841889814545532e-11,0.9291400927131699,3.4042208633015324e-20,-0.9291400927131699,3.4042208633015324e-20,0.9350076895876802,5.632463846880574e-21,0.89727495909042,7.215895273158049e-17,0.7528053603728572,2.451943778017049e-09,0.9286022949547816,3.9833825031569154e-20,-0.6857414552017994,2.0133035499499772e-07,0.7618020303902201,1.2199855357117698e-09,0.8978483155529403,6.435570403038728e-17,0.9291400927131699,3.4042208633015324e-20,0.753281605901509,2.364753088502883e-09,0.9291400927131699,3.4042208633015324e-20,0.9291400927131699,3.4042208633015324e-20,0.8983472467069173,5.822316886877154e-17,0.7222067146555443,2.14492186239299e-08,-0.8869884948366833,5.050794150903693e-16,0.9286022949547816,3.9833825031569154e-20,0.9345380947235875,6.544291964534397e-21,0.9296098851217544,2.9646363170436833e-20,0.7528053603728572,2.451943778017049e-09,0.920143422695807,4.059269372836561e-19,0.9286022949547816,3.9833825031569154e-20,0.7528053603728572,2.451943778017049e-09,-0.9365120624317259,3.4563710383872975e-21,1.0,0.0
googlearchive/android-PictureInPicture,,,googlearchive,0.47297849685928345,0.0013600764575959863,0.47297849685928345,0.0013600764575959863,,,0.06083375669394003,0.6983727206221864,-0.30416878346970017,0.047360820061020825,0.5492321242045656,0.00013665355229099314,-0.30512895789142525,0.04663112151343806,0.5475038102454604,0.00014486085688041113,0.47297849685928345,0.0013600764575959863,-0.30512895789142525,0.04663112151343806,-0.30416878346970017,0.047360820061020825,-0.47297849685928345,0.0013600764575959863,-0.47297849685928345,0.0013600764575959863,0.47297849685928345,0.0013600764575959863,-0.30512895789142525,0.04663112151343806,-0.30512895789142525,0.04663112151343806,0.2369008923415745,0.12612743498900583,0.5492321242045656,0.00013665355229099314,-0.47297849685928345,0.0013600764575959863,0.47297849685928345,0.0013600764575959863,0.47297849685928345,0.0013600764575959863,-0.30512895789142525,0.04663112151343806,-0.30512895789142525,0.04663112151343806,0.5475038102454604,0.00014486085688041113,-0.30416878346970017,0.047360820061020825,-0.30416878346970017,0.047360820061020825,-0.30512895789142525,0.04663112151343806,-0.30416878346970017,0.047360820061020825,-0.30416878346970017,0.047360820061020825,1.0,0.0
googlearchive/android-AutofillFramework,,,googlearchive,0.8674877488548247,5.22885453957965e-14,0.8674877488548247,5.22885453957965e-14,0.8675908024218845,5.15137099416854e-14,0.8285869529420523,6.9395515828662505e-12,0.8285869529420523,6.9395515828662505e-12,-0.840257191715884,1.8387466764893138e-12,0.711884565203735,8.679230790988125e-08,-0.8130266345769432,3.5198604121635436e-11,-0.1752618713510958,0.26095739635374454,-0.8208067937594979,1.5936506184953502e-11,-0.8363671121246069,2.8958764420548486e-12,-0.8635976692635474,9.104890394351148e-14,0.824696873350775,1.0569904889500847e-11,-0.8441472713071613,1.1533215359411269e-12,-0.824696873350775,1.0569904889500847e-11,-0.8169167141682206,2.3795003723984502e-11,-0.840257191715884,1.8387466764893138e-12,-0.840257191715884,1.8387466764893138e-12,-0.8441472713071613,1.1533215359411269e-12,-0.8480373508984385,7.141650993152086e-13,-0.7780159182554482,8.295186034991622e-10,-0.8285869529420523,6.9395515828662505e-12,-0.8208067937594979,1.5936506184953502e-11,0.8480373508984385,7.141650993152086e-13,0.8285869529420523,6.9395515828662505e-12,0.8285869529420523,6.9395515828662505e-12,0.840257191715884,1.8387466764893138e-12,-0.840257191715884,1.8387466764893138e-12,-0.824696873350775,1.0569904889500847e-11,1.0,0.0
googlearchive/android-NotificationChannels,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999998,2.32294963e-316
googlearchive/android-instant-apps,,,googlearchive,-0.44441060576322644,0.0031931614126119315,-0.10335482154694242,0.5148208466350657,-0.5553812868693736,0.000134681544160903,0.544152098100405,0.00019532587887512872,0.541970868533303,0.00020963462472713864,0.542232874279549,0.00020786726695863348,-0.21214238805011695,0.17741433846271618,0.5491813383965746,0.00016563748950611468,0.10335482154694242,0.5148208466350657,0.21903090912439693,0.16342829462292974,0.5467660472216427,0.00017934399563460497,-0.12826151273091105,0.41823001172882246,0.10320514033654518,0.5154331021977963,0.41606221331701065,0.00613471169109913,0.5478983257762283,0.00017279570830996155,0.5520840816407124,0.00015042206419692262,0.5459354102150097,0.00018428952923162795,0.542232874279549,0.00020786726695863348,0.4137071826266192,0.0064609763641112015,0.5472268262143284,0.00017665258872758883,-0.08853774107506762,0.5771374570175836,0.5415381489791673,0.00021258325411800083,0.5467660472216427,0.00017934399563460497,0.5415381489791673,0.00021258325411800083,0.5445838619144278,0.00019260041577347087,0.544152098100405,0.00019532587887512872,0.5415381489791673,0.00021258325411800083,0.544152098100405,0.00019532587887512872,-0.6200148731301081,1.1918808861962927e-05,1.0,0.0
googlearchive/android-EmojiCompat,,,googlearchive,-0.3906702080358071,0.01155658345402442,-0.3906702080358071,0.01155658345402442,,,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.3906702080358071,0.01155658345402442,0.568916923332656,0.00010393856125991377,,,0.3906702080358071,0.01155658345402442,0.568916923332656,0.00010393856125991377,-0.3906702080358071,0.01155658345402442,0.3906702080358071,0.01155658345402442,,,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.3906702080358071,0.01155658345402442,0.3906702080358071,0.01155658345402442,0.3906702080358071,0.01155658345402442,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,0.568916923332656,0.00010393856125991377,-0.568916923332656,0.00010393856125991377,0.9999999999999999,7.23116914908696e-307
googlearchive/android-DownloadableFonts,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/android-topeka,,,googlearchive,-0.7080201572723577,6.034685695879583e-11,-0.7071419927362059,6.526341078058494e-11,-0.3754409833162606,0.0022356096220182554,0.7815798227671208,2.5109351604959275e-14,0.7815798227671208,2.5109351604959275e-14,0.7444604008700045,1.776433125708491e-12,0.7578503712232613,4.1739842584015193e-13,0.7298631381078476,7.806340758690677e-12,-0.7926483060588362,5.98779475035171e-15,0.7087336659579809,5.661422034513199e-11,0.7377528572945595,3.550026789158644e-12,0.7201498049279539,1.9848449089265142e-11,-0.7722341613174853,7.907933175462041e-14,0.7327105884807965,5.892874992928319e-12,0.74720824969813,1.3294416451450677e-12,0.7080201572723577,6.034685695879583e-11,0.7375484398004606,3.624531459317675e-12,0.7444604008700045,1.776433125708491e-12,-0.4646036866959656,0.00010996000510768233,0.738481489620122,3.2961856663736293e-12,0.6048457789000856,1.2007951094953714e-07,0.7419392624812194,2.3101894003435986e-12,0.7465832322322538,1.4205041011508609e-12,0.6317499795840723,2.169919986719077e-08,0.737521241262703,3.6345564961372707e-12,0.7541541535460283,6.283138046410218e-13,0.7361659943550602,4.169044713560164e-12,0.7305460865540154,7.299579872527776e-12,0.7084062593860305,5.829882498236765e-11,0.9999999999999998,0.0
googlearchive/android-fido,,,googlearchive,-0.9361144548273398,6.4543185966512865e-18,-0.6663279620005834,4.956689761184387e-06,,,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.901890761519266,1.0943402064244922e-14,,,0.7475565135587497,6.937912356732599e-08,0.6663279620005834,4.956689761184387e-06,-0.901890761519266,1.0943402064244922e-14,0.7475565135587497,6.937912356732599e-08,-0.901890761519266,1.0943402064244922e-14,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,,,0.901890761519266,1.0943402064244922e-14,-0.7957859660464112,2.3534441801789677e-09,0.901890761519266,1.0943402064244922e-14,0.17895665265158528,0.2823660708010122,0.17895665265158528,0.2823660708010122,0.901890761519266,1.0943402064244922e-14,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,0.7475565135587497,6.937912356732599e-08,1.0,0.0
googlearchive/android-SimpleMediaPlayer,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6445033866354897,1.2599094172790479e-05,,,,,,,0.6445033866354897,1.2599094172790479e-05,0.6445033866354897,1.2599094172790479e-05,,,,,,,,,,,,,,,,,,,1.0,0.0
googlearchive/leanback-assistant,,,googlearchive,-0.6583931055847119,7.01875941046598e-06,-0.6583931055847119,7.01875941046598e-06,,,0.6697358642495327,4.255243421904419e-06,0.6697358642495327,4.255243421904419e-06,0.6583931055847119,7.01875941046598e-06,0.6358251875786703,1.7896054563491952e-05,0.6583931055847119,7.01875941046598e-06,-0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6358251875786703,1.7896054563491952e-05,-0.6358251875786703,1.7896054563491952e-05,0.6583931055847119,7.01875941046598e-06,0.6358251875786703,1.7896054563491952e-05,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6358251875786703,1.7896054563491952e-05,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6583931055847119,7.01875941046598e-06,0.6697358642495327,4.255243421904419e-06,0.6583931055847119,7.01875941046598e-06,-0.6583931055847119,7.01875941046598e-06,1.0,0.0
googlearchive/android-DarkTheme,,,googlearchive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-cloud-samples/cloudfoundry-service-broker,,,spring-cloud-samples,0.6024752331287779,5.355348861193061e-09,0.6024752331287779,5.355348861193061e-09,0.6024752331287779,5.355348861193061e-09,0.5523641024526955,1.5808685651274662e-07,0.7992104268156645,1.7849515046541876e-18,0.6787930972386563,8.507279502449144e-12,0.7024630433365802,7.646186456497799e-13,0.6785171501937338,8.738098366149709e-12,0.6401415928956733,2.783776523903866e-10,0.4531559429190929,3.098286290702895e-05,0.7460225173323165,4.603979960904062e-15,0.5237522123691873,8.623847626345914e-07,-0.7897401732254445,8.512965196374906e-18,0.6401415928956733,2.783776523903866e-10,0.7460225173323165,4.603979960904062e-15,0.7897401732254445,8.512965196374906e-18,0.783222804506142,2.3829050123046452e-17,0.6787930972386563,8.507279502449144e-12,,,0.6844414834620519,4.886765497802552e-12,-0.5297323791978484,6.127283679239442e-07,0.595989419447909,8.577084973760625e-09,0.6787930972386563,8.507279502449144e-12,0.7829108981567316,2.5010028161257085e-17,0.552228346905254,1.5942466889877986e-07,0.5458836842694611,2.3539844952772415e-07,0.5113786941242418,1.7138210735748966e-06,0.552286515596519,1.588501335480287e-07,-0.5523641024526955,1.5808685651274662e-07,1.0,0.0
spring-cloud-samples/configserver,,,spring-cloud-samples,-0.19098084775842397,0.09615405123334567,-0.19098084775842397,0.09615405123334567,,,0.0730539540809511,0.5277756299217295,-0.09841892696289513,0.394454510770632,0.025496776116715893,0.8257858013934662,0.16630329647299374,0.1483107852748258,0.001687928917863082,0.9883758237249478,,,-0.39407619914818787,0.0003909903980873245,0.025496776116715893,0.8257858013934662,-0.19098084775842397,0.09615405123334567,,,0.19098084775842397,0.09615405123334567,0.025496776116715893,0.8257858013934662,-0.48744919112711627,6.92143638422465e-06,0.025496776116715893,0.8257858013934662,0.025496776116715893,0.8257858013934662,,,-0.19098084775842397,0.09615405123334567,-0.19098084775842397,0.09615405123334567,0.16630329647299374,0.1483107852748258,-0.10701793584124564,0.35424712014255655,0.07883719933751784,0.4955296735525647,0.12431591147362728,0.2813863357587665,-0.09861878489219704,0.39349037896800065,0.018342516622597334,0.8741923713250974,-0.04879591813377051,0.6734410195320606,0.2731008710182694,0.016255491314938354,1.0,0.0
